Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
29389,-1.294641,-0.52763,0.161896,0.805336,0.185093,0.479172,-0.742446,0.336305,-1.28045,-0.443411,0.629927,0.202154,-0.300993,-0.471674,0.353057,0.098084,-1.088782,0.122959,0.526674,0.114425,-0.256871,0.275454,-0.085989,1.210711,1.050165,-0.183737,-0.207025,0.781578,79.26,0
68018,0.593782,0.340895,0.124718,1.108604,0.099796,1.171632,-0.762541,-0.34483,0.392668,-0.446798,-0.540834,0.597263,-0.485379,-0.21633,-0.164217,-0.326694,0.090245,0.864106,-0.168074,0.459653,-1.08954,0.066155,-0.376766,-0.089518,0.783195,0.143614,-0.127519,0.042265,299.2,0
41275,-0.655248,0.139381,-0.30003,0.388656,0.3366,-0.796329,0.477314,0.52844,-0.006302,0.036675,0.508156,0.493775,-0.719398,-0.169792,0.354934,1.034353,-0.222297,0.428151,-0.197798,0.304798,-1.411397,0.22011,1.014586,-0.249368,-0.202917,-0.039216,-0.778685,0.686384,420.55,0
69669,-2.565217,-0.430677,0.208011,0.899735,1.067978,-0.473105,-0.031466,-0.53725,0.779224,-0.633302,-0.582463,0.85071,-0.247559,0.966314,0.292799,0.422861,-0.931779,0.443772,0.034992,0.294892,-0.90623,-0.618692,-0.943408,0.665668,0.061617,-0.196341,-0.388277,-0.33973,267.89,0
15480,-5.359844,-2.475485,2.505262,3.084768,0.066991,0.808304,-0.807257,-1.735574,2.742618,2.488418,2.947333,0.236108,4.066888,3.007577,-2.796518,-1.278052,-2.36654,-0.698223,-0.307185,-1.500957,2.278213,0.969634,0.417476,-2.540748,-0.004572,0.232207,-0.694188,0.809007,3.83,1
33535,0.472147,-0.327455,-1.046497,0.584661,0.073562,1.094634,-0.059746,-0.279315,-0.713322,-0.728049,0.710136,0.387701,0.391341,0.661848,0.648705,0.259207,-0.167071,0.253924,-0.404001,-0.048459,-0.138767,-0.153734,-0.036315,-0.645847,0.142219,-0.025061,0.265066,0.909549,390.74,0
45265,0.023893,0.374986,1.026268,0.010175,-0.279654,0.227611,-0.227032,0.185064,-0.210609,-0.425152,-0.3113,0.304236,-0.394719,0.000425,0.357593,-0.309763,0.091073,-1.215181,0.12714,-0.015824,-0.025104,0.719294,1.291751,-0.169699,-0.20909,0.067926,0.033601,0.489974,209.91,0
68034,-1.283125,-0.065365,0.413406,0.624085,-1.11434,0.607762,0.225711,0.837455,0.496176,-0.058727,-0.129701,-0.583583,0.217545,-0.074908,0.452525,0.008747,0.628587,-0.111241,-0.137931,0.061047,-0.050379,-0.362913,-0.769137,0.018826,-0.241569,0.659536,0.197275,1.398839,447.48,0
64648,0.665529,0.999194,0.219961,0.442911,0.328225,0.228782,0.556259,0.317826,0.200343,0.737785,-0.454716,-0.654113,0.060663,0.370472,-0.655604,-1.007171,-0.017044,0.028834,-0.533885,0.631622,-0.697788,-1.140996,0.838063,-0.256512,1.068409,-0.062377,-0.775442,-1.00387,9.82,0
30708,-1.167897,0.245978,-0.824261,0.265713,0.470215,-1.124608,0.208169,1.17005,-0.074735,-0.325268,0.02894,0.433402,-0.936621,-0.272671,-1.680982,0.507129,-0.109004,0.883535,0.171555,0.962374,-0.747154,-0.3601,-0.113022,-0.362018,0.420511,-0.687509,-0.600877,-0.459809,12396.77,0
46559,-1.858844,1.179433,-1.05551,1.291307,-0.016506,-1.034341,0.169564,0.529216,0.024437,-0.475313,0.526697,-0.00165,0.495962,-0.498527,0.339249,-0.714311,0.294904,0.104284,-0.446231,-0.094578,0.46268,-0.534819,0.28452,-1.346483,0.513401,1.221315,-0.032922,1.079651,327.31,0
69790,-0.099779,0.04815,-0.46142,1.012697,-0.561757,-0.783066,-0.865936,-0.272992,-0.302737,-0.193403,0.434615,0.253385,0.131743,-1.074459,0.661884,-0.785886,0.485337,0.20011,-0.150502,0.378386,-0.953047,0.333426,-0.416905,0.433232,-1.364749,-0.564351,0.753778,-0.048423,2141.84,0
81127,-1.840703,-0.280025,-1.018298,0.780696,0.804264,-0.615323,0.456275,0.618064,0.223295,-0.195132,-0.652136,1.209627,-0.207327,-1.020696,-0.175887,-0.903042,0.654791,-0.75165,-0.607424,0.586248,0.01366,0.387177,0.120142,0.038189,0.052144,-0.25032,0.787036,0.005113,17.28,0
61453,-0.160117,0.519486,-0.017269,1.085944,-0.342783,-0.705004,0.113042,-0.023102,0.818125,-0.37608,0.545753,0.648079,-0.616402,0.245295,-0.216874,-1.003171,0.301675,-1.136809,0.282556,-0.015817,-0.112049,0.571714,0.755355,0.321193,-1.099352,0.16709,-0.113142,0.090262,230.07,0
75525,-0.11626,-0.371729,-0.339978,1.101465,0.620023,0.175513,0.077771,0.983011,0.668749,-0.114241,-0.967676,-0.587939,0.170009,0.424643,-0.042622,0.330445,-0.255774,0.095056,-0.787905,-0.312265,-0.205983,0.811096,-0.246662,0.324105,0.039366,-0.606344,-1.146054,0.301531,1236.92,0
47593,-1.022245,1.473366,-0.031593,-0.030876,0.504736,0.63451,0.475776,0.678691,0.364602,-0.074398,1.01493,0.15016,-0.356747,0.533952,-0.087879,-0.607548,0.115738,0.408241,-0.790985,-0.849033,-1.022988,-0.265369,0.107665,-0.120572,-0.560464,0.108736,-0.335971,0.331429,19.93,0
84702,0.367135,0.702342,-0.459469,0.924701,-0.631509,0.76542,-0.514722,-0.61091,0.139372,-0.212359,-0.384921,-0.463797,-0.958011,0.842415,0.487968,0.191051,-0.296391,-0.242382,0.394984,1.104192,-0.020271,0.013341,1.058584,0.206522,-0.480075,-0.011072,1.288947,0.260539,33.65,0
38588,-0.819424,0.471195,0.217589,0.287363,0.669642,0.284252,0.239001,-0.618678,-0.480604,-0.885006,0.163422,-0.329782,-0.206744,0.119695,-0.068607,1.147193,-0.206372,-0.802353,-0.908271,-0.947948,-0.091559,-1.022224,0.311511,-0.772027,-0.231266,-0.219251,-0.664566,1.391695,21.45,0
33793,-0.218614,0.871314,0.223811,0.639492,-0.53922,0.068575,-1.192852,0.075781,-0.008233,-0.395398,-0.86121,-0.517486,-0.692404,0.914816,-0.125841,-0.450532,0.41961,-1.421981,-0.028805,-1.290356,0.303997,1.099629,0.661721,-0.646319,-0.144009,0.147637,0.094745,0.566611,82.16,0
58127,-0.448327,1.456946,0.283429,0.261456,-0.136762,-0.504307,-0.540297,-0.323964,0.4872,-0.071421,0.032341,0.188738,-0.136092,0.526529,1.162715,-1.40375,1.188188,0.58902,0.318806,-0.221069,-0.477341,0.840463,-0.15525,-0.021257,-0.188914,-0.032482,0.615215,0.049692,96.22,0
47350,-0.547034,1.416646,-0.493458,0.742112,0.208723,-0.277971,-0.299964,-0.274621,-0.559144,-0.512369,0.510258,-0.754786,0.735633,0.513087,0.236811,1.321589,0.180984,0.014995,-0.109676,-0.905273,-0.417269,0.107645,-0.889004,-0.410694,0.002081,0.512345,-0.14679,0.022784,485.31,0
42155,-0.085254,1.559565,-0.241534,0.733452,0.815319,0.056458,0.239605,0.47037,0.238327,-0.849361,-1.16617,-0.585683,-0.036421,-0.651252,-0.563033,-0.202367,-0.053112,0.059186,0.848685,-0.170418,-0.185605,0.915165,-0.381563,-0.014155,-0.152535,0.214754,1.332436,0.715646,274.1,0
62461,-0.410923,-0.163786,0.018575,0.119439,-0.31549,-0.326936,-0.068157,0.215252,0.058002,-0.475028,0.462172,0.37529,-0.13045,1.091041,0.159048,0.509144,0.480983,0.486379,-0.277257,0.442462,0.498683,-0.201848,1.023395,0.367281,0.463974,-0.298985,0.243443,1.009809,15.56,0
5808,-3.703851,-2.721187,3.874029,-4.388611,-0.576583,-1.713862,-0.605214,3.166979,3.181642,4.74716,-3.911583,-2.729553,2.173353,5.281087,2.070649,-0.844874,3.28126,-1.872092,-0.65778,2.041007,1.315516,-1.776108,-0.236386,2.043109,-4.469709,-0.728025,0.503742,2.523737,6830.54,1
53198,-0.984051,0.308072,0.390259,0.509952,1.683013,0.118635,0.345408,0.425687,-1.278452,-0.470841,0.902125,0.336503,0.371279,0.710715,1.06646,0.034329,-1.152417,0.305077,-0.339974,0.964994,-0.472961,-1.178558,0.11454,0.795895,-0.247265,0.139043,-1.054194,0.327586,172.35,0
49032,-0.982066,0.864631,0.228724,0.301549,-0.056839,0.495459,-0.537209,-0.17539,-0.396712,-0.922049,-0.549144,0.521143,0.034374,0.56386,-0.686617,-0.584557,1.176768,-0.579326,0.114535,0.377526,-0.162203,-0.401112,1.058499,-0.372037,-0.747386,-0.094134,-0.93564,0.657609,77.26,0
10535,3.431187,-5.787534,3.79787,4.029153,1.543425,2.604143,0.267242,-3.34049,-1.86894,-2.778401,-3.077702,-1.012346,3.219875,-4.335552,4.141592,0.93146,-0.171729,1.579275,0.558133,-0.510585,0.699451,-0.477399,0.518163,0.553248,3.837292,-1.564506,1.917274,-2.904929,3778.55,1
34140,1.319307,-0.053441,0.818231,0.750802,-0.627167,-0.754976,-0.127958,-0.464838,-0.743268,0.114581,0.325811,0.487674,-0.693732,-0.143931,-0.874626,-1.251966,-0.092799,-0.577472,-0.006272,-0.594644,1.074275,0.297131,-0.387277,0.611476,0.460705,-0.340099,-0.549561,-0.25958,46.39,0
42382,0.70527,-0.381061,-0.545288,0.928661,-0.715235,-0.781098,0.816429,-0.545574,-0.261614,-0.186054,-0.340934,0.796565,0.560625,-0.426156,1.436387,0.071748,-0.473836,0.77237,0.869415,0.662045,-0.309587,-0.238371,0.074344,-0.445882,0.65357,0.639377,0.583456,-0.074463,32.51,0
32010,0.314332,0.375386,-0.898016,1.710467,0.509179,-1.213527,0.593311,0.324597,0.750196,-0.095185,1.480369,-0.185063,0.163467,0.429208,-0.303577,-0.002878,-0.681174,-0.86027,-0.293721,0.80247,0.473654,0.754665,0.586757,0.41459,0.961269,0.577994,-0.263187,0.236275,2971.44,0
60017,0.678437,0.493171,-0.490247,0.133941,0.054942,0.309588,1.008141,-0.407925,-0.887139,0.620386,0.011695,0.040666,0.697242,-0.416585,-1.109094,-0.267334,-0.296001,0.92741,0.144704,0.416482,-0.411125,0.650789,-0.121486,-0.921907,-1.051937,0.345679,0.249445,0.026782,70.91,0
52838,-1.029341,-0.913364,0.511382,0.863817,-0.630599,-0.303686,0.526551,0.623936,0.887079,-0.357121,1.335672,-0.097037,0.106126,1.015241,0.660039,-0.241336,0.344181,-0.505659,-0.365647,0.163794,0.041911,-0.174582,-1.497659,-0.249055,0.862692,0.721403,0.493754,-0.128988,440.47,0
31418,-0.43591,0.82199,-0.924918,0.79505,-0.798566,-0.513053,-0.122798,-1.009669,0.25285,0.686194,-0.110669,0.689173,-0.743512,-0.39781,-1.045044,0.216936,0.305083,1.26191,0.560776,-0.090642,0.375503,-0.76189,-0.130717,0.400538,0.282551,-0.362203,0.712682,0.439865,2557.74,0
83824,-0.158768,-0.066233,1.124184,0.17812,0.041749,1.283909,0.051576,-0.801591,0.430468,0.200394,-0.285801,-0.3203,1.181478,-0.518942,-0.917121,1.139402,0.074116,0.945007,0.605668,-0.765002,-0.411645,0.338143,-0.263565,-0.080997,-0.037321,-0.732196,0.266228,-0.06591,54.87,0
81587,0.10459,0.528683,0.476462,0.448094,-0.647069,0.061744,-0.224534,-0.914545,0.238805,-0.344801,0.250714,-0.999262,-0.711344,-0.537607,-0.739063,0.365122,-0.344911,1.017418,-0.167004,-1.428859,-0.503861,-0.26541,0.858846,-0.410582,-0.582196,-0.003291,-0.280749,0.305659,126.67,0
65670,-0.2115,0.18413,-0.172834,-0.030091,0.019258,0.331825,-0.070957,0.078038,0.805295,-0.546061,0.277761,0.148642,0.005475,-0.361944,0.055143,0.706332,-0.103853,-0.104669,0.164298,-0.351221,-0.980573,-0.515518,0.733247,-0.66939,0.758766,0.388888,-0.848303,0.638128,147.36,0
53352,-0.037634,1.173019,-0.222646,0.094113,-0.491025,-0.52343,-0.896953,0.554356,0.360913,-0.681127,-0.540792,0.011727,0.362388,-0.007851,0.536573,0.510853,0.707679,0.028655,-0.084019,-0.680639,0.263555,1.255747,0.806641,-0.318133,0.188468,-0.520117,-0.551745,-0.453912,1195.58,0
1160,2.942241,-5.11096,-5.38715,4.295864,1.555088,-0.585684,0.197558,-1.902061,-3.574329,-4.210103,5.812776,-1.827019,1.416845,-4.728837,-4.250848,3.518402,-2.286629,-2.162786,-1.643422,0.370037,-0.156339,1.595079,2.243513,-2.154371,1.362767,3.319943,-1.462304,-1.411251,4341.43,1
54624,-0.935769,-0.567377,0.595997,0.658318,0.050384,0.169995,0.115923,0.405259,-0.746742,-0.471374,0.689676,0.207382,-0.418808,-0.348423,-0.72103,-0.746496,0.70439,0.155468,0.396105,-0.63788,0.678511,0.562633,-0.483537,-0.657663,0.257778,0.231151,0.242571,0.59851,1191.88,0
4183,2.253599,-4.92883,-3.396959,-5.645023,-1.633883,1.383222,1.318131,0.659406,3.137525,2.317782,2.944519,-0.100622,2.374602,-5.740083,2.527384,1.614355,0.308282,0.360658,0.344469,1.305796,0.658766,1.904763,1.216863,-1.944161,-1.608365,-0.677409,3.16663,-1.795769,2.91,1
82789,-0.544363,0.6002,-0.330717,0.593463,-0.026984,0.264225,0.069567,1.057239,0.56325,0.064456,-0.258772,-0.810669,-0.025678,0.770038,0.2945,-0.870163,-0.710835,1.090433,-0.579136,-0.674592,-0.576148,-1.133356,0.322306,0.102302,-0.076005,0.706607,0.421716,-0.981907,14.5,0
48618,-1.723722,0.31974,0.450112,0.055753,0.93013,0.052589,-0.158438,-0.077509,-0.424663,-0.92901,0.075101,0.05389,0.046821,0.289518,0.400053,-0.900739,0.69442,-0.165164,-0.221927,0.140157,0.42984,-0.823124,-0.04245,0.270318,-0.090888,-0.172051,-0.973864,0.210843,470.29,0
74001,0.296187,-0.536695,-0.478532,0.798258,0.540464,0.466086,0.112839,-0.102349,0.721869,-0.844574,-0.125598,-0.768613,-0.571013,-0.192062,-0.347849,-0.454865,-1.580876,-0.010066,0.061067,-0.710227,1.273376,0.264288,-0.015257,0.48538,-0.201346,0.534879,-0.334289,-0.945938,27.74,0
70756,-1.509624,0.470542,-1.292403,0.556905,0.058082,1.433752,0.647913,0.198301,-0.526807,-0.880829,-1.028411,0.223235,0.262884,-0.536202,-0.302107,0.058254,0.000319,-0.432599,0.260099,0.365649,-0.186454,-1.253238,-0.486416,-0.506552,0.602546,-0.371766,-0.865118,0.278541,462.72,0
69475,-1.00726,0.591449,0.219225,1.006719,-0.40751,-0.650671,0.262758,-0.821707,-0.510836,0.010358,0.301578,-0.389373,0.558256,-0.369939,0.253872,-0.128601,0.92845,-0.601652,0.821648,0.481254,1.157298,0.397532,-1.042106,0.507664,-0.531389,0.48057,-0.070775,0.082104,45.32,0
80720,1.07563,0.40029,-0.275537,0.813439,0.053934,0.570485,-0.597321,0.036699,-0.783008,-0.537656,1.35886,1.181786,0.298104,-0.548487,-0.222568,1.188689,1.075069,-0.055226,0.696731,0.175056,-0.302947,0.324271,0.893995,0.538337,0.890933,0.510815,0.27273,1.010693,2309.88,0
41534,-0.770091,0.966696,-0.383257,0.842974,-0.201873,-0.34258,-0.788841,0.63334,1.073097,0.25531,0.48162,-0.14131,-0.830262,-0.46622,-1.132001,-0.132526,-0.018342,0.016136,-0.931267,-0.223289,0.497711,0.792147,0.283514,0.830554,1.054265,-0.489801,0.26921,0.435063,314.09,0
59739,-0.543396,-0.481889,-0.318,0.684525,-0.44769,0.710436,-0.22845,-0.930315,0.051792,-0.151981,-0.323216,0.5242,-0.011477,1.217309,0.074344,-0.234808,0.137861,0.129728,-0.269625,-0.114169,1.743571,0.210348,0.204849,-0.460658,0.931344,0.51202,-1.095495,0.317762,16.89,0
72042,-0.190013,1.286583,0.561306,0.988826,-1.207131,-0.580005,-0.579779,0.894099,-0.912498,0.190108,-1.050542,0.593999,-1.038545,0.458498,0.16781,0.87094,-1.365456,-0.609289,1.11017,-0.027888,-0.057619,-0.029553,1.213233,0.212788,-0.32792,0.466264,0.197677,0.837808,36.36,0
37386,-1.668798,1.073801,-0.595299,0.571728,0.172377,-0.315114,0.540825,0.369362,-0.134633,-0.403495,-0.446751,0.638006,0.103465,-0.040137,0.778336,-0.200489,-0.536777,0.199348,0.229204,0.158219,0.243788,-0.000898,-0.09845,0.096695,0.535771,-0.312683,-0.866047,0.808915,1319.28,0
63271,0.258724,1.71567,0.658395,0.863789,0.345852,-0.690734,-0.003066,0.494509,1.168396,-0.503743,0.726495,-1.196383,0.466381,0.355926,-0.255412,-0.728986,-0.755825,-0.445624,0.63433,0.771807,0.055207,0.812349,-0.026444,-0.617453,-0.140784,-0.004521,-0.297436,0.249456,1618.16,0
76894,-0.750175,1.013001,1.009076,-0.506056,0.492849,-0.466208,0.18405,-0.874006,-0.917343,0.099616,-0.077961,0.234688,0.206773,0.381634,1.190275,0.560325,-0.336561,-0.381749,-0.293587,0.126854,-0.79897,0.170289,0.676098,-0.06259,-1.16967,-0.348306,0.340787,-0.143149,448.1,0
61173,-0.60807,0.825638,-0.706765,1.123574,-0.344659,0.141126,0.047655,-0.292223,0.03993,-0.794882,-0.653781,-1.111712,0.372148,0.75126,-0.073515,-0.119883,0.204181,0.153074,-0.195134,0.055011,1.018583,0.033907,-0.903051,0.29173,0.122519,0.260766,0.293862,-0.351145,454.99,0
67517,-0.424593,1.074229,0.219985,1.049816,0.357178,-1.093754,-0.536457,1.015478,0.285303,-0.215024,0.163203,-0.16926,-0.118159,0.340809,-0.347493,-0.335081,-0.394968,0.600739,-0.60312,-0.089445,0.362559,-0.713013,-0.357771,0.649936,-1.181912,0.610358,-0.553616,0.647078,116.55,0
62809,-0.547997,0.758208,0.888595,0.671119,0.265614,-1.000784,0.021292,0.603902,-1.232955,-0.655208,-0.512977,0.326275,0.672798,-1.141221,0.08504,0.281972,-0.443874,0.502475,0.820411,-0.12223,-1.028733,0.989472,-0.490551,0.499348,1.319227,-0.83573,0.591406,0.114338,2478.9,0
78818,1.425671,-0.178576,-0.565657,1.542362,0.031451,0.149925,0.647569,-0.696668,0.332181,0.095061,-0.712986,-0.533644,0.318376,-0.209216,0.392672,0.78518,0.358606,0.723327,-0.658737,-1.012781,0.144562,-0.382885,0.567899,-0.302166,-0.043255,0.159507,0.864703,0.553496,44.17,0
65681,-0.831315,0.191458,-0.118448,0.214261,-0.114037,0.572362,0.669954,-1.410907,-1.067724,0.375612,-0.330461,0.663045,0.723114,0.06143,0.263377,0.737672,-0.864655,0.040902,-0.025202,0.18411,1.046966,1.434658,-0.832145,-0.221991,0.509733,-0.021396,0.848922,0.063643,51.97,0
11274,3.518769,3.628798,5.155434,4.480752,-1.298091,-3.988369,0.37811,-2.790865,-1.78075,2.109546,-3.428062,-1.697645,3.990383,-5.43384,2.683705,0.707427,-2.220948,3.480794,-0.620598,-1.887276,-1.196258,-0.77105,0.884564,2.501815,-1.043252,0.554387,1.932071,1.262343,4.24,1
32664,-0.315664,-0.058869,-0.113791,0.4735,-0.302201,-0.169074,-1.239544,-0.040269,0.30971,0.411388,0.384384,0.278955,0.25381,0.292207,-1.094451,0.580383,0.659697,-1.153695,-0.264446,0.504737,0.069695,0.019631,0.353539,0.188912,0.018988,-0.559083,-0.550479,-1.103385,43.47,0
44947,-1.251668,1.219243,-0.444804,0.577151,-0.919077,0.348302,-0.004566,0.406555,0.235223,-0.003374,-0.348106,-0.72405,-0.326058,-0.451268,-0.658901,1.271356,1.048294,-0.3916,-0.060253,0.789245,0.080891,-0.217194,0.350039,0.332047,-0.416715,0.189255,-0.315466,-0.637118,177.14,0
