Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
12460,3.778619,3.774687,-4.542603,-2.235003,-5.009462,-1.201775,1.351523,-0.028491,-0.699866,3.173655,-3.507863,-3.658474,-0.703955,2.461618,-3.886187,3.015477,3.333698,-1.321432,0.780035,1.388102,-0.383636,0.115427,0.046627,1.656171,-0.509975,6.475229,-1.986376,0.682153,5792.63,1
17887,-5.475758,-3.561852,-2.392672,2.877281,-0.546497,2.390076,-1.286435,-0.37546,5.662275,5.569667,5.326951,1.083049,0.669038,4.556921,-2.373934,-0.519698,2.210162,2.185428,-2.868422,0.75354,0.318737,-0.396752,2.400065,3.400343,-0.785169,-0.646109,-0.763781,0.511686,9814.84,1
11481,4.460864,5.267617,-5.283954,-5.449025,1.90908,-1.774709,-0.629325,-3.869105,3.857956,3.15805,-3.998857,0.552324,-1.926955,-3.286375,4.00316,-2.791546,-2.241803,0.5768,-4.148352,0.945752,-0.102665,1.34689,-2.20321,0.422749,2.808322,1.059819,-1.961015,0.815551,3.33,1
56935,-0.504611,-0.007633,-1.877508,-0.034331,-0.633246,-0.525868,-0.112365,-0.037162,0.237502,-0.270754,1.02501,-0.285317,0.378207,0.60947,0.112564,-0.525756,-2.228347,-0.872972,-0.726098,-0.65237,-1.353848,-0.160735,-0.328366,0.054682,-0.129662,0.579189,0.90533,0.079983,15.22,0
83567,-1.721743,-0.459746,-0.630399,0.743322,0.266721,0.28839,0.400583,0.191999,0.718984,-0.662809,0.084366,-0.480622,0.093835,-0.639995,0.769705,-0.036239,-1.072254,-0.297329,-0.859289,1.365179,-0.201437,0.191288,0.576399,0.545017,0.725593,-0.854199,-0.300465,0.313005,9143.58,0
17416,-5.371149,3.566671,5.898956,5.364195,0.761341,1.143954,-0.60416,2.875107,1.868329,-4.298932,3.558776,0.148635,0.840863,4.579671,3.640475,3.128958,0.854198,-0.534643,3.523678,1.330143,-0.623317,-0.157457,-0.507651,-1.246669,-2.379853,0.890745,1.520443,-1.003275,3492.59,1
7280,-2.412823,-3.015327,-3.297268,2.733425,0.102496,0.827602,-0.422106,0.299785,-1.727491,-4.98787,-4.570613,0.007218,-4.272256,3.236586,-3.842143,-2.705903,-1.381996,-2.848406,1.041917,-0.159101,2.208742,0.915332,-0.37182,0.640294,-1.232654,-2.769872,0.571723,2.126782,0.83,1
15939,-5.692254,3.383409,-4.500424,5.894334,-0.497602,0.469994,-3.02963,-0.157662,1.825893,5.673117,5.148571,-0.997136,-2.72674,2.244554,-3.437893,-1.25922,-0.436078,-0.865631,-2.209429,-0.255935,0.03909,-2.253477,0.882882,0.338244,-3.382518,0.223498,2.436203,-2.893667,43089.58,1
16792,2.85479,-2.054879,-5.683374,-2.34997,-0.017802,3.6212,2.189943,0.42902,1.171058,3.610591,5.968912,0.09871,-0.201424,3.597023,-5.024852,0.742608,-1.725973,-1.927878,-0.024078,0.19361,-7.603143,0.02644,2.148012,1.4067,-3.73091,-1.416508,0.706078,2.138293,10471.27,1
1382,4.415016,5.777675,-5.033393,-3.632641,-1.633783,0.789996,2.538052,-2.300495,1.099124,3.30462,2.241155,0.522368,2.62961,5.501003,5.411203,-4.931895,-0.288268,0.922672,-2.445149,2.793417,-1.953643,2.012516,3.612506,-2.303981,-2.935347,-0.50699,0.381867,-3.557038,4301.71,1
17054,-4.30494,-3.407816,2.569922,4.898738,-1.457523,0.81863,2.248351,-0.218424,-0.98727,2.613979,3.550558,-1.392035,0.018504,-3.736446,-5.569707,1.290413,-1.819432,0.492606,0.848788,-0.702118,3.384523,-1.679159,1.694786,-3.081996,-0.134972,2.160201,-2.52746,3.550571,3.16,1
233,3.611589,2.496063,5.688269,2.399722,-2.924099,-3.605309,0.785721,-1.385288,3.234964,4.656424,-5.832426,0.625736,-0.594297,-2.627878,-5.029824,0.171535,0.459316,1.571586,-0.640776,-0.44797,0.509972,2.084889,1.084009,-3.282485,-1.686815,-1.434319,-0.938221,-0.100197,9460.23,1
80077,-0.632956,-0.946113,0.850142,0.449946,1.092757,-0.737472,0.876219,-0.55576,-0.772454,-0.513541,-0.095683,0.335783,0.107227,-0.719822,-0.749939,-0.648927,-0.363952,-0.18612,0.144122,-0.027597,0.01845,-0.561866,-1.352846,-0.209573,0.03741,0.275159,-0.815159,-0.261882,39.01,0
54165,-0.257778,0.799936,-0.39614,0.820912,0.819566,-0.363522,-0.289886,-0.058146,0.422377,-0.383875,-0.290435,0.13278,-0.806883,-0.017732,0.718462,0.26078,-0.096343,0.673021,-1.173326,-0.314042,-0.469733,-0.352142,0.175655,0.161157,-0.202095,-0.885263,-0.002672,-0.375527,132.4,0
5801,3.171342,-5.614071,-4.223606,2.435143,-1.73648,-1.502291,-0.757788,-3.790609,3.069951,-2.516363,-4.716535,-1.826975,3.562503,-3.7219,-2.004185,-2.101966,-0.892568,-1.457572,-4.10089,3.057625,-0.289864,-1.262732,-0.143689,3.824618,0.210136,0.663817,-2.309125,2.143207,3650.45,1
225,2.3963,-3.660929,-3.141163,3.902373,0.020055,2.326257,-1.299768,-3.471278,-1.235229,-4.692708,-2.005948,2.826422,-2.231641,5.676015,3.744997,-0.126455,1.585851,1.784115,-1.318729,-2.555131,0.165825,-4.101205,2.785786,2.516128,-0.438899,1.331899,1.533421,2.772334,8187.02,1
31703,0.7908,0.392052,-0.274761,0.661407,-0.52945,1.070406,0.718652,0.623871,-1.308479,0.151974,-0.496032,-0.824259,0.151859,0.329543,-0.068055,0.341079,-0.906625,-0.986075,-0.466068,0.403984,0.367473,-0.373694,-0.075478,1.009827,0.755707,-0.964869,-0.757945,-0.620888,366.09,0
64833,-0.139082,0.040797,0.368636,0.697754,1.629192,-0.353773,-0.632711,0.205076,0.191485,0.536327,-0.970613,-0.070338,-0.156678,-0.833879,0.295904,-0.715593,0.500454,-0.603751,-0.435929,0.229727,-0.235651,-0.432878,-0.469608,-0.228923,-0.336783,1.18809,-1.138425,-0.117358,18.08,0
4145,-5.57202,5.252212,3.82793,4.303099,-2.187893,0.387154,0.888642,0.074559,1.144034,5.155782,-3.670746,-2.566856,-0.644527,-2.453349,-2.161267,-0.797831,0.300491,-1.103831,3.025332,0.148933,-0.39107,-2.553487,0.634902,-2.860803,0.329951,1.144926,2.163257,0.99835,23258.36,1
13436,3.853524,3.102033,-4.91326,-5.469647,-5.412614,0.391739,0.374753,1.611798,-0.79506,-5.155768,4.824783,-1.091608,1.243535,-5.650202,4.401236,-1.246635,-1.970837,1.33598,-0.190569,-0.117872,-2.386625,5.171208,-3.28403,-0.118419,-2.100096,0.555535,0.329475,-0.170157,8853.04,1
8022,4.254744,-4.514043,-4.617832,-4.704123,-1.6451,0.331759,1.29383,-2.286633,-0.208524,3.578779,3.984702,-1.113271,-0.39593,-5.897934,4.559027,-3.62177,-0.048856,3.434117,-1.269227,0.000275,1.64294,1.300451,0.59725,-0.463116,0.47195,-1.517844,-1.72968,3.363334,7212.92,1
71,4.134989,4.192395,4.8279,-5.038281,2.276727,1.771806,0.745997,1.649382,2.211862,-2.069149,3.224212,2.334959,-2.624188,5.316497,-3.817665,-3.288436,-0.516764,-0.320346,-1.394775,2.373801,-0.568471,1.815565,-1.480152,2.269158,0.280899,0.238101,1.169806,2.076092,7706.09,1
17789,2.348698,2.820193,-2.083112,3.735078,-1.153291,-3.527914,-0.510568,-0.497705,-1.745036,5.396183,2.764587,-4.334783,0.673653,-5.490296,3.450635,1.199442,-3.064186,1.651279,1.16558,0.34969,0.615429,-0.939014,0.858737,2.016759,1.324906,1.496108,0.237864,-3.001187,1.68,1
415,2.371743,3.424877,3.055816,3.868156,1.10702,-2.268446,2.714317,-0.941776,-4.079493,-4.368158,3.539575,-0.713457,1.315722,5.10039,4.426551,-3.21387,-2.324358,-0.441512,1.142915,-3.377423,-0.158761,-2.201854,3.558995,-2.287622,1.765501,-1.713661,-1.844498,-0.454606,18082.53,1
6100,-3.640308,5.905176,-3.708143,-2.983509,-1.725798,2.017605,0.06706,-1.197268,-2.998472,-4.561935,4.508389,5.426187,-1.424277,4.171578,5.179451,1.83061,-1.585117,-0.454139,1.3871,3.048979,2.147697,-1.268395,0.517715,2.643609,-1.319072,1.748733,0.95101,4.144953,3930.43,1
3888,2.20334,4.729142,4.852994,-2.114764,4.373577,0.618114,0.005323,-0.523858,-2.549519,-5.757991,3.185232,0.123115,1.35348,-5.637941,3.645208,0.702615,0.979816,-2.574628,-0.037394,-1.837291,3.143766,0.805814,1.630059,-0.269951,-2.25254,-0.704549,-3.151348,2.690133,8088.3,1
9546,-5.779077,-2.214027,-5.316095,5.354298,1.376186,0.582391,0.658921,1.462374,0.360668,5.219764,-2.241412,-2.176201,0.986465,2.351619,-3.748396,-1.316269,-1.037076,-0.602698,-1.872625,0.230517,-0.661034,2.331589,0.550852,0.783337,-0.513179,-0.047699,-2.406459,-0.750636,6184.92,1
4194,4.600361,4.158727,-3.21669,-2.706808,-2.292895,-4.420821,3.036426,-1.963858,-2.684136,2.342953,3.550813,0.733065,-1.951119,3.1368,5.151176,-0.37532,-1.872177,-1.764399,0.234545,3.330455,-0.154392,-1.824658,-0.769606,2.700702,0.191086,3.179985,-0.689702,1.861557,10010.57,1
7359,3.270426,-3.362944,-5.470664,-5.554781,-2.142369,-0.621705,-3.327989,1.389397,3.686966,2.888976,3.356678,1.463348,0.33736,3.597756,-5.662695,2.591583,0.448366,-2.39812,-0.542385,-1.472092,0.145083,-0.34397,-0.966456,0.48105,0.338522,0.34536,-0.425053,-3.324502,10537.03,1
6301,-5.110838,-4.105644,4.89379,2.17294,-3.144964,1.545397,-0.125048,-2.917215,1.649083,-5.282957,2.767442,-0.513943,4.232125,-3.470765,-3.489276,-0.656852,-2.600834,-3.199338,4.521109,0.646365,0.119864,1.547909,-1.374689,1.150324,1.952752,1.580843,-2.11755,-0.885693,9863.8,1
13051,-2.914129,-4.272869,-5.713623,-4.486573,-0.859074,-1.566688,0.084117,2.191715,0.219327,4.589424,-4.709398,0.677551,-0.499755,5.575797,-2.008046,-2.013064,-0.014997,1.362931,-2.621649,-4.291108,-1.222511,-1.815232,0.338727,-2.688078,0.791109,0.016872,-0.609198,3.895516,5879.51,1
83293,-0.205843,1.039132,0.193731,0.421042,-1.144905,1.452375,-0.120685,-0.005374,0.245949,-0.420372,-0.441581,0.358982,-0.846126,0.40287,-0.426816,-0.380212,-0.231566,-0.175147,-0.639274,-0.311302,0.080159,0.871275,0.769954,-0.063524,1.135852,0.384909,-0.206691,0.211757,336.24,0
4607,2.551996,-5.278385,4.423203,2.96661,1.308337,-1.402365,-3.399672,-3.186306,2.650314,-3.335567,-3.390449,-1.469946,-0.311335,3.457924,2.429871,1.111957,0.024735,1.195501,-0.63104,-1.760856,-3.539455,-0.661192,2.280465,0.800788,-1.134708,-0.154452,4.631017,-5.208711,4138.54,1
4227,-4.797458,4.762776,-4.298438,3.844455,0.198289,1.066217,1.954913,-1.613748,-2.205383,3.70275,4.803984,-2.225538,2.912642,-3.888474,4.984715,1.07728,3.246206,1.024885,-0.322041,-0.044633,-4.226052,-2.589675,0.633967,0.538955,0.168248,-2.286944,0.921717,0.981633,9199.53,1
4876,2.673177,-4.886394,5.952154,2.468657,-0.876379,2.196287,-1.54972,1.827821,-2.06414,2.125014,-4.130858,2.330448,0.520046,3.204939,-4.96147,1.555511,2.308369,-3.419349,-0.501403,0.907027,-0.880622,-1.666338,0.726493,0.235267,-0.180128,0.534356,-2.233335,0.580956,2073.24,1
2102,4.225789,-5.711104,3.897856,-5.740279,1.173203,-0.997121,-1.05156,1.254032,1.939375,-4.299714,2.489621,-1.554487,-1.365208,2.939638,5.3836,-1.085496,-2.049635,1.085896,1.420863,-2.048757,1.244038,0.462703,0.486301,-3.185012,-1.601135,-0.409171,0.105311,-3.783629,11628.46,1
13121,-5.650911,2.553029,-5.006714,-2.976874,2.47822,0.565882,-1.776195,-1.628447,-0.658647,3.151806,2.319307,2.35814,-0.591269,-5.96531,-3.85185,2.893519,-0.214023,-1.278039,0.026721,0.841206,-3.342909,-1.348214,-2.030735,-0.364195,0.857658,-0.353724,0.322975,0.188942,22836.07,1
12940,5.715958,2.680818,4.701104,-2.822197,1.622313,2.61817,-1.25132,-1.569424,3.96983,2.014966,-4.867749,1.423681,-3.43309,4.959568,-3.186862,-0.818978,-1.64936,0.185146,-2.934745,-0.073823,0.007628,2.500502,-3.244374,-0.380664,0.891306,-4.118033,-1.208216,-2.360439,33690.02,1
52183,0.563574,0.294331,0.910196,1.815423,0.102445,-0.655576,0.003516,0.296135,-0.34884,-0.784669,-0.62102,0.012998,0.473769,-0.66551,-0.618326,-0.175753,-0.493862,0.608921,-0.269068,0.684889,0.373444,-0.318203,0.029998,-0.133446,-0.301257,-1.535166,-1.524157,-0.343971,1425.55,0
5179,5.133694,4.710469,4.832188,-2.361289,0.552721,2.127275,3.330779,1.411324,1.068641,4.277673,3.727103,0.202592,-0.1907,2.209902,-4.865068,2.97455,1.612005,1.116777,-3.469144,4.523667,1.277074,2.045582,-0.82906,2.920657,-0.219163,3.854862,-0.359214,-1.984187,15969.93,1
7112,-2.113235,4.39325,2.736496,-4.904071,5.967684,0.255781,0.048421,-2.648089,-1.626542,-2.518691,-3.925984,-1.875055,1.291525,5.276393,2.195523,-0.289054,0.631041,1.560928,-0.551921,4.86636,0.877081,1.565103,-0.718765,0.888922,-2.217683,-0.580992,-0.395165,0.292702,4.69,1
7318,-3.353496,4.601432,-3.511429,-4.830132,2.331289,0.835858,-2.032967,-1.110821,1.59802,-3.500171,-4.65819,3.822674,-2.320484,-2.750503,4.68136,0.21265,1.604077,0.232859,-0.225163,-4.680584,0.354839,-0.539344,2.159744,-3.238186,0.628156,-3.872412,2.665892,-1.866051,30712.23,1
11953,4.325628,3.297395,-4.67954,4.64301,1.49166,0.283274,-1.772543,-0.866616,2.103061,-5.480088,2.130053,0.170711,-0.723736,5.471628,-5.575703,-2.664278,3.216079,-1.846886,-0.976265,2.360207,-1.013683,-1.922418,2.397697,-0.144144,-0.264204,2.919312,-0.154861,2.244331,38884.81,1
3737,4.393794,-5.490552,3.807728,2.47141,-0.812185,-2.104371,-2.08178,-0.579113,-0.636132,-5.504882,3.952688,2.555694,1.024973,3.778557,3.152688,-5.146798,-0.855373,1.581616,-2.711159,0.34967,-1.131064,0.450873,-1.57879,1.019416,-1.453913,-0.707656,0.69747,0.865847,2220.85,1
6105,5.035413,3.528391,-2.667627,-4.721412,0.052244,1.607043,0.41184,-1.428765,3.072421,-3.247532,5.784264,-0.365889,4.270001,3.451089,2.841404,1.578516,-1.491124,-1.501039,-1.773197,0.950061,2.392572,2.589053,1.738225,0.677521,2.48222,-2.657134,-3.603774,1.66535,6237.47,1
45062,0.682788,0.432059,-0.617606,0.348912,-0.48173,0.486694,-0.270472,-0.005115,0.036826,-0.319131,-0.342676,1.030997,0.510473,0.081778,1.733557,0.527647,-0.163184,0.867979,0.619001,0.529275,-0.555466,-0.122708,-0.549836,-0.197622,-0.293789,-0.152417,-0.549287,-0.498011,133.37,0
16102,-4.908614,-2.119706,2.471331,4.142074,-1.208838,2.544394,1.391529,0.208834,-1.427881,4.857625,4.180452,-1.578585,-1.820356,-5.029897,4.767964,1.706735,-0.905833,-1.314112,-3.414536,1.130045,3.048519,-0.08381,-0.71105,1.27672,-2.701205,0.15254,2.591238,2.281541,1.2,1
6753,-4.437045,-3.736712,5.517118,2.627995,1.36529,-3.057985,-0.994993,1.574105,-0.644914,2.303129,-5.500521,3.337724,2.629306,5.612287,-3.979023,-1.530937,-1.639408,-1.646734,2.225176,1.472276,-0.335577,0.777004,-0.286765,3.785914,1.635647,-2.142075,0.11804,1.77529,4030.27,1
15872,2.279234,-3.228924,5.234854,4.478392,1.756912,-3.129809,-0.010689,1.001977,0.012539,-3.905226,3.139445,1.219657,0.044629,2.637129,3.469768,-1.788873,0.222846,-1.988048,-1.81016,-0.637995,0.251269,-2.025933,-0.372974,-2.312641,-2.729579,-1.266552,0.21674,-0.845482,38899.15,1
71987,-0.459388,-1.299526,0.615064,0.254258,-0.473203,-0.25935,1.045687,-0.081062,-0.830816,-0.478065,-0.401853,-0.65671,-0.078138,-0.243085,-0.437553,0.542878,0.537176,0.426213,0.901049,0.200738,0.246495,0.067132,-1.394064,-0.007987,1.138906,0.570269,0.131196,-0.979771,25.02,0
6534,2.870916,2.580806,4.505169,-3.889407,2.807315,-0.354694,1.59684,0.627895,-2.514916,-3.841143,2.326329,4.161974,-0.890867,-5.420316,-2.383758,-2.217418,-2.25578,0.928153,0.939118,-2.281963,0.068647,-1.985759,2.737339,-2.527379,0.025095,3.539122,-2.361834,-0.050322,4232.06,1
41477,-0.166864,0.903195,-0.999296,1.323683,0.151208,0.007497,1.17787,-0.061224,-1.030775,0.061861,1.520928,0.158545,-0.01558,0.302214,0.090055,-0.636135,-0.668441,0.710856,0.493451,0.035565,1.0161,0.65733,0.729731,-0.31816,0.872965,0.841544,0.416028,0.366564,31.32,0
8223,-3.36826,3.477984,-2.47817,2.174968,2.929281,1.6419,-1.327366,-2.095952,-0.751178,5.867014,3.371508,-0.744352,-2.255315,-2.660749,3.896552,-1.328841,0.218294,-0.128734,0.382961,-0.65127,2.76724,1.032227,-0.934378,4.734313,-1.48684,0.092629,1.658088,2.725229,6352.99,1
5117,2.030934,-5.191953,4.239822,2.803662,0.992672,-2.460637,1.079205,1.675367,0.493222,3.306011,-5.019246,0.899336,-0.865782,-4.111697,-3.953975,0.691336,-1.033397,2.563837,-0.760274,-0.758835,0.912383,1.257981,0.189183,0.762155,0.559722,-2.76325,-1.594215,2.552435,11926.13,1
49080,0.330333,0.932064,-0.147634,0.902313,-0.074599,-1.316908,0.278556,0.997421,-0.010626,0.109049,-0.431782,-0.099996,-0.149239,-0.386542,-0.626278,0.662286,0.01178,-0.652568,0.157255,-0.610955,-0.194598,0.728629,0.187743,0.439672,-0.527494,-0.951826,-0.264242,-0.215111,2145.09,0
82819,-0.950686,0.691783,0.91825,1.122215,-0.331075,-0.092384,0.005304,0.380876,-0.248052,0.197831,-0.144314,0.349225,0.489153,-0.713238,0.642877,-0.543682,0.787848,-0.477688,-0.271524,0.436681,0.109875,-0.541959,-0.332337,1.051112,-0.292626,0.739241,-0.598382,-0.154354,39.18,0
16210,-3.06771,-3.168267,2.006668,3.404956,-0.751229,1.769825,2.661784,0.255672,-0.825367,-2.788608,5.299649,0.956183,-1.458379,-5.758943,3.07815,-0.946439,-0.022873,1.567677,-1.26505,0.829395,4.167604,1.84719,-0.470761,2.701566,-1.014433,2.054058,-0.781663,-0.013566,11257.94,1
15862,5.038048,5.751816,5.393121,-2.204665,0.893995,0.040704,0.01358,-1.979185,-1.436709,-3.482554,4.04247,1.554211,-0.627085,5.388044,2.051132,-0.962952,-1.125244,-0.317,-1.247343,2.260507,-0.618715,0.065878,-3.012682,-3.285307,-0.578135,-1.289576,3.606894,-2.883929,0.65,1
11492,-4.94595,-4.585254,4.556376,-3.203984,-1.495808,-0.41564,-0.217755,-3.467043,2.347933,4.207874,-3.367987,1.418654,0.995162,2.129591,-4.607395,1.686234,-3.494256,-1.852261,4.060947,-0.142782,1.548831,3.155837,1.21166,0.838222,-2.2066,-0.829362,1.948205,-2.107229,1.05,1
39965,-0.536271,0.379684,0.75641,0.950764,0.789796,0.303338,-0.163625,-0.032268,0.21646,-0.719484,0.166866,-0.046905,-0.563813,-0.00187,0.379042,-0.032721,-0.139599,-0.43792,-1.033375,0.805322,-1.018373,-0.655922,0.216549,-0.13923,0.052504,0.32112,-0.393431,0.714936,25.51,0
14275,5.002583,4.745002,-2.050541,-4.983263,1.499974,-5.145216,-1.37693,-0.458386,0.407022,2.963825,2.927784,2.270262,0.368146,-3.38142,-4.036674,0.708276,-4.541756,-4.490849,-0.318659,0.121199,0.119945,0.85802,0.946437,1.560273,2.389418,0.207471,-0.230352,1.301556,8072.73,1
2169,2.265843,-5.425175,-3.141141,5.264024,-0.431709,-0.735053,1.220862,-0.719555,0.114095,3.947484,-3.967445,2.100471,0.293323,4.18427,3.196872,-0.314705,-0.791263,1.350875,-1.758417,1.830789,-4.079,0.490832,1.688263,-1.608458,-0.909493,-1.233112,-1.66859,1.780346,3505.05,1
6877,4.21146,4.407423,-3.262312,4.36769,2.281621,-0.082447,-1.74377,1.85324,-2.991961,5.725548,-5.321417,4.035397,0.633576,-4.252997,-2.701453,-3.02994,-1.581627,0.783801,0.223796,3.144087,0.232623,0.730047,2.745738,-2.55312,3.951001,-1.11026,-0.787327,0.997419,4766.2,1
17425,2.79745,3.511098,2.968128,-3.369171,3.154068,0.138229,0.197168,-3.724788,-0.563716,4.770791,4.929662,-2.895071,-2.199619,2.790574,2.050258,2.025116,3.114214,-0.256776,0.228922,-4.290162,-1.766799,-3.832155,1.675101,3.516891,2.73488,-4.328552,-1.458374,-0.43988,30368.06,1
5170,5.656426,4.489647,3.059488,5.362771,-0.096437,0.077459,-0.607334,-0.401332,0.806029,-2.737833,-2.340717,-1.408303,1.740757,3.918459,4.803492,0.530317,-1.950895,1.624182,4.64123,2.657636,3.14232,-0.429632,-0.995211,-2.129263,-4.796481,0.433453,1.438868,-4.624778,11531.23,1
4502,2.097469,-5.447285,-4.733896,5.514963,0.142198,-0.717496,0.288095,-1.549438,0.158714,3.900323,-4.333229,2.522779,3.497522,-3.145581,5.967942,3.848017,-1.924346,1.185367,-1.597464,1.24996,1.128039,1.431206,3.011827,-1.190581,3.375063,-0.91493,3.424058,-1.306448,46430.37,1
8003,2.480467,5.107662,4.753676,3.552373,0.441694,-0.660402,2.479081,-3.354732,2.654305,4.077011,-2.532618,0.525673,0.831494,2.608308,5.23003,-0.988252,0.772346,-1.451329,-0.437268,-5.08436,1.170601,-1.048289,4.547018,-0.614785,-1.876556,1.583876,-0.529098,-4.120972,5171.49,1
10307,-2.892682,-4.960202,-5.514137,-2.456242,1.323605,-0.252634,0.269605,-2.40576,-2.479817,2.220124,5.259373,-0.211261,-3.655372,-5.660217,2.87079,-3.361568,-2.430332,1.604263,-1.007232,1.390371,-0.0417,-0.595052,-3.855739,0.552852,1.891603,1.653615,-2.592059,2.566775,6966.53,1
29101,0.154749,0.254606,0.006517,0.976506,0.956483,0.77598,0.657107,-0.647578,-0.074642,0.196851,-0.09008,-0.630122,-0.347645,-0.756409,-1.00427,0.251975,1.398063,-0.748802,0.320695,-0.002361,-0.335879,0.920933,-0.170814,0.448832,0.165883,0.232398,-1.593161,0.455637,308.09,0
51753,-1.236048,0.545436,-0.017952,0.727229,-0.365062,1.183906,-0.265661,-0.097084,-0.307634,-0.196214,-0.642237,0.883635,0.382713,0.733131,0.826163,0.082353,1.179027,0.581054,0.447535,-0.382957,-0.671355,-0.460037,-1.102207,-0.125127,0.46653,-0.078761,1.120965,-0.379061,486.33,0
10449,3.871607,-5.878299,2.984367,4.590857,0.303263,0.020942,1.61747,-5.354592,-0.459167,-5.493611,4.333068,-1.91535,-2.189918,-3.699049,2.130601,0.247253,-1.538958,2.448479,0.65867,-3.180458,0.51876,5.026245,2.332308,1.248178,2.085165,2.152706,-0.572935,1.672685,4550.53,1
8606,3.731001,-5.660306,-5.37796,3.948719,-1.004439,0.109187,2.823548,0.350532,0.072231,5.648811,-3.044758,0.572364,3.524209,-5.155245,2.22699,2.15777,-3.894361,1.051906,3.676904,-0.971327,0.051728,0.116399,-1.471449,-2.730022,0.672403,1.808992,-0.54827,-0.106227,11749.33,1
49697,0.651023,0.617237,-1.144155,0.961934,0.184388,0.280604,-0.45818,1.006849,-0.012743,-0.465786,1.623884,0.890061,-0.191975,0.889801,0.670345,0.166543,0.690687,-0.024957,0.438264,0.530397,-0.322182,-0.275905,-0.696373,-0.489735,-0.2359,0.352417,-1.339628,-0.0478,2362.4,0
17391,-5.410035,4.746031,4.766199,-5.188015,0.931357,3.152002,-5.106891,-3.193859,-0.48934,-3.131288,3.655603,3.896401,-4.016931,-5.128157,4.749088,0.197033,-0.421562,-3.716122,-0.982521,-0.582485,-0.6353,-0.193485,0.094235,0.37196,-1.577869,-1.749386,1.91779,-2.26852,3.54,1
