Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
72770,-0.67404,1.738493,-0.881947,1.969663,-0.27923,0.168692,0.245396,0.205049,-0.785802,-0.659932,-0.503741,0.169511,-0.690751,0.172049,0.65369,-0.533179,-0.785873,-1.059825,-0.447397,0.289108,-0.519746,0.4572,-0.166795,-0.594732,1.18447,0.026045,0.416883,0.287497,1172.53,0
74857,-1.735306,1.201768,-0.462055,2.029707,0.293174,0.75484,-0.202342,-0.270865,0.396909,-0.558538,0.944722,-0.27036,0.3476,0.006162,0.367687,0.557874,0.980193,0.552036,0.416794,0.666411,-0.378812,0.527364,-0.48475,0.718905,-0.018496,0.654854,0.472413,-0.088106,49.62,0
74301,-1.303871,-0.34121,-1.1091,0.173728,-0.128719,-0.470686,0.576999,0.555523,-0.189728,-0.6862,-0.740592,-0.279078,-0.868062,0.33111,-0.125655,-0.040364,-0.807933,0.212841,0.080269,0.148299,0.974395,0.054633,-0.024122,-0.688579,0.652043,1.108234,-0.565717,0.56087,50.8,0
4292,-5.840171,2.105473,5.576296,3.18642,-3.227174,-1.693495,-2.980486,-2.61624,-0.301073,-3.806897,-2.372917,-3.378262,-2.644542,-5.326387,-2.450134,-3.009063,-0.887523,1.876575,-1.073674,-3.183253,-0.01081,-4.424124,-0.729573,0.342982,-0.875853,-2.917463,-0.184367,-1.641895,20976.34,1
9577,4.499317,-3.025603,-3.119552,-5.373521,2.75511,0.420868,-0.326328,-0.09313,1.969248,-3.808683,-5.461686,3.332331,-4.668284,-3.190076,5.175604,-1.44619,0.337121,1.678486,-4.388827,0.630641,0.275905,-2.368631,0.895021,0.317564,1.728083,-1.012898,-1.73586,0.666456,6673.28,1
60816,-1.004711,0.57753,-0.747869,1.115532,-0.48869,-0.202,0.437112,0.827523,-0.343534,-0.605322,-0.650519,-0.668867,0.244081,0.225282,-0.587038,0.362144,0.793807,-0.601542,-0.805643,-0.037358,-0.076224,0.993225,-0.677394,-0.249194,0.950694,0.619593,-0.610701,0.225311,117.69,0
63837,-0.384711,-0.345864,-0.293832,0.715339,0.643479,-0.777742,0.52908,-0.648338,-1.262099,0.129551,0.417007,0.915603,0.116654,-1.012011,0.252007,-0.157789,-0.396324,0.708223,0.024187,0.329407,-0.02606,-0.137008,0.351876,-0.068812,-0.317375,-0.913417,0.663243,0.789151,20.96,0
46223,-1.145978,0.266404,1.356864,1.090428,0.683737,0.026437,0.066866,-0.086378,0.333224,-0.759309,-0.394069,0.756142,-0.342456,0.358203,0.595643,0.594892,0.332354,0.204374,-0.791399,0.24779,-0.094977,0.241242,0.15395,0.368534,-0.085854,-0.439919,0.672022,0.026536,428.64,0
12754,-5.281575,4.730455,-3.478115,-4.926238,-1.974241,-2.800296,-2.548919,-1.148515,1.293563,-3.413305,-2.785656,-2.637008,-2.805993,-4.556671,4.195494,3.240562,0.867729,-3.257208,1.061679,-1.68097,2.675337,-0.143321,-1.531067,0.043469,-0.271551,0.868477,-0.424028,0.641252,3144.98,1
48994,-1.426473,0.558985,0.167468,0.731943,-1.371928,0.510808,-0.213222,-1.106164,-0.404935,0.334368,0.153207,0.675686,-0.553005,1.094193,0.203803,-0.213739,0.297753,-0.654647,0.627506,0.161615,0.168943,-0.304808,-0.472108,0.726515,-0.86626,0.634906,0.398517,-0.190922,19.09,0
69232,0.200305,1.424834,-0.282744,0.526976,-0.221235,-0.296651,-1.029502,-0.647711,-0.581181,-0.350895,0.109784,-1.155618,0.358443,0.695489,0.356051,0.148082,-0.136354,0.01102,1.104446,-0.016132,0.501583,0.748801,0.785146,0.419163,-0.240286,-0.94503,0.149235,0.257893,386.2,0
57240,-0.421884,0.842352,0.571447,0.858739,-0.619636,0.803601,0.078307,-0.3303,0.212692,-0.753847,-0.219206,-0.884246,-0.494627,0.386512,0.330192,-1.486736,0.009227,1.204217,-0.343199,-0.158742,0.283955,0.493881,0.42086,-0.87684,0.933065,0.16198,-0.747618,-0.391574,181.53,0
12210,-3.162166,4.626008,2.63377,4.295582,2.058749,0.514103,-3.428682,0.118564,-2.008988,-3.205287,2.402133,-0.491708,1.330536,-4.65878,4.882654,-1.77736,-1.554968,-0.937286,1.719375,2.549564,0.070543,-0.119817,2.699398,0.713725,-3.72761,-0.650114,-0.083647,-2.229876,9115.5,1
15960,3.180088,2.668427,4.650188,-2.101315,-1.37833,3.345054,0.796086,-2.776229,-1.474947,-4.057658,2.19423,0.968875,2.096487,4.487893,3.156518,1.384367,-1.221154,-0.448723,3.208575,3.441526,2.031382,-1.664783,-1.218581,3.126029,-0.819234,0.223517,-1.797571,0.402313,7948.03,1
82744,-1.39046,-0.119465,-0.529868,0.584988,-0.144262,-0.478046,-0.331006,0.689883,1.328293,-0.373036,0.434317,1.202394,-0.287555,-0.044577,-0.590157,-0.35938,0.012919,-0.657023,-0.649551,-0.033654,0.124804,0.124121,0.701645,-0.428497,-0.040815,-0.17744,0.70626,-0.387041,37.65,0
6743,5.356121,-3.291143,-4.644459,-2.59661,0.839337,-0.158388,3.117597,3.500087,-1.213921,5.824615,-4.782831,-0.802222,-0.161518,-2.79697,-5.478225,-2.04304,2.920822,1.005731,-0.221008,1.672797,-1.096816,1.623365,-0.442401,-3.346993,-0.864211,2.154493,4.956682,1.073936,15862.14,1
31954,-1.297605,1.171975,0.643555,0.821752,0.244875,1.123587,0.468601,-0.646726,0.488196,-0.003398,-0.457771,-0.483231,-0.345185,0.570471,-0.338689,0.508407,1.021871,1.07663,0.683759,0.843106,-0.11863,0.121403,-0.393683,0.21057,-0.516939,-0.185487,-0.214743,-0.260071,198.31,0
60594,0.524244,0.319787,-0.24578,0.291483,0.996267,-0.135775,0.049951,-0.683874,0.40447,-0.55374,0.452423,0.28731,-0.032334,-0.109918,0.444206,-0.286684,-0.166934,-0.312895,-0.075504,1.39112,0.107266,-0.227815,-0.533603,-0.882175,-0.062651,-0.719213,0.235045,-0.603473,1625.32,0
69967,-0.628779,0.368658,0.289548,0.956489,0.526323,0.586687,0.138509,0.125106,-0.634602,-0.853532,0.028749,-0.092877,-1.564093,-0.765837,-0.068638,0.587862,0.383694,0.675079,-0.78889,-0.514669,-0.359095,0.430449,0.372513,0.556961,0.204525,-0.534407,-0.373246,0.346535,59.35,0
29936,-1.338521,0.132197,1.022747,0.19444,0.943481,0.034389,0.077939,0.20603,-0.713412,-0.105249,-0.496359,0.69359,-0.0002,-0.187854,0.288508,0.752017,0.510172,-0.606063,-0.219612,0.712521,0.772809,-0.102338,-0.182257,0.066145,-0.02858,-0.193634,-0.049732,0.077241,237.37,0
16129,4.257834,2.693364,2.614697,-5.924143,-2.303284,2.389026,4.470062,0.800873,-3.12385,-5.318035,-4.62467,1.815586,-1.82183,-2.842928,5.284423,-0.677828,5.022431,0.360148,-1.268598,0.066152,1.291083,-1.67724,0.164121,-0.111954,-2.426974,-0.491738,3.060348,-1.242539,4557.75,1
75700,-0.605221,0.258433,0.090068,1.003372,0.102983,1.202254,-0.53179,0.104034,-0.122403,-0.241516,0.393535,0.138531,0.146641,-0.043831,-0.86721,-1.308343,-0.190806,-0.507911,0.102348,0.33538,-0.317212,0.379976,-0.204588,0.02875,-1.087702,0.013117,-0.603313,0.517087,1262.49,0
10616,-4.348075,-3.047848,-3.251546,4.182337,-3.45207,1.256115,-0.222834,-1.386239,0.167239,5.817265,3.648555,0.256482,-2.413912,-4.678427,2.510497,0.217757,1.760211,-1.258483,1.93077,2.104452,1.112141,-0.891476,1.67002,-2.380183,0.732182,-1.316105,-4.31852,0.856449,21737.53,1
78055,-1.908667,0.503117,0.680109,0.896681,1.58601,0.787113,0.778342,-0.061661,-1.346314,0.024901,-1.490367,-0.300196,-0.266891,-0.570388,0.068287,-0.310696,1.050253,0.36489,-0.233114,0.430102,-0.296687,0.697139,-1.416953,-0.005383,-0.111504,-0.183698,0.626604,0.5009,9.0,0
81506,-0.400553,0.870268,-0.475458,0.148754,-0.007525,-0.98269,-0.57032,-0.286813,0.295411,-0.723214,-0.236805,0.218284,1.155754,-0.389346,0.265165,0.195548,0.067827,-0.508331,0.273249,0.38173,0.560529,-1.351644,-0.411937,-0.723198,0.634244,-0.239379,1.149533,-0.381066,32.82,0
46403,-0.594227,0.126702,0.434485,0.660248,-0.415307,-0.040073,0.599908,-0.917083,-0.619058,-0.739833,0.144122,0.494786,0.198187,-0.330192,-0.293908,-0.568421,-0.880088,-0.985462,0.675734,-0.028579,-0.387521,-0.281195,0.163873,-1.048186,0.013425,0.323728,0.336483,-0.638411,112.77,0
9062,5.571169,-2.221302,5.020772,-3.085175,-1.783746,-2.245427,-1.117991,3.892302,1.899987,5.354086,-5.616739,2.772124,0.965917,-5.384883,-3.624563,0.453522,0.297366,0.362595,-1.084484,-0.909196,-0.289049,-1.637863,0.458266,1.860559,2.902324,-0.75004,1.70185,4.015787,4781.16,1
16646,2.870604,3.15925,-2.79679,5.432303,2.649649,2.785503,0.289414,-1.864853,-1.165098,2.547641,5.336365,1.97196,-0.493042,-2.585905,5.972842,-1.90916,0.833933,1.696506,-0.932094,4.093154,-2.16303,-1.988563,0.280463,1.819546,0.37395,-1.032614,-2.473936,0.958156,44041.26,1
72114,0.12065,0.071024,0.14538,1.599929,-0.353164,0.581073,-0.655637,-0.237902,0.204013,-0.030616,-0.297044,-0.186356,0.163352,0.157316,-1.327987,-0.706936,-0.065933,0.58215,0.319659,0.293798,0.509837,-1.207181,-1.051869,-1.134441,-0.072497,-1.17669,-0.313241,-1.038754,211.15,0
15735,-5.073169,4.225722,-5.915928,5.816025,-4.294402,2.9809,-4.312238,0.827762,-0.121921,3.223827,5.749624,0.731532,1.829355,-3.92343,-4.992915,-0.183377,1.870641,-2.055975,-2.015407,0.750966,-0.65902,-4.623311,-0.107606,-0.30632,0.494181,-0.770453,-2.9602,1.23559,11151.03,1
80806,0.547711,0.614246,0.50155,1.669385,0.483144,0.235191,1.009285,-0.362831,1.091717,-0.507238,0.10807,0.138905,-0.191333,0.24894,-0.549392,0.583541,0.996644,-0.757497,-0.266595,0.664095,0.563289,1.023831,-0.264578,0.430764,-0.437927,0.804286,-0.525663,0.000572,47.58,0
65106,-1.210634,-0.076458,-0.495666,0.609849,-0.6714,0.408599,-0.936821,0.437169,-0.334054,-0.531851,-0.861876,-0.335934,0.373362,-0.79145,0.210922,-0.459462,0.532823,-0.32276,-0.334979,0.642864,-0.260571,-0.048254,-0.257669,-0.438978,-0.522346,-0.005708,1.188811,-1.207358,11299.87,0
35341,-0.117828,0.764348,0.447484,0.218241,-0.676848,-0.255828,0.229212,-0.059788,0.079358,-0.461956,0.493256,0.039777,0.509698,-0.199215,-0.047282,0.347236,-0.586564,0.373114,-0.524093,-0.380985,1.112841,0.664922,0.136558,1.412905,-0.42099,0.76103,-0.082192,-0.234946,2.11,0
50124,-0.475419,0.325515,-0.314637,1.060504,-0.35437,0.259956,-0.38511,0.799101,0.578924,-0.225831,-0.775818,0.413991,0.186043,-0.444199,0.426043,-0.226151,0.203477,-0.317876,0.953504,1.477945,0.045911,-0.536746,-0.484492,0.816681,-0.122954,-0.3787,-0.485321,-0.962829,440.43,0
6500,4.812726,-3.577764,-3.988548,4.04461,-1.085473,-1.543429,0.609677,-0.318825,1.74442,5.41465,-5.464252,0.551758,-1.189548,4.515506,3.803816,-0.25529,1.341796,1.068281,-0.060759,-1.973059,2.578886,-0.692955,0.688728,-0.20505,-0.463264,2.148247,-1.371114,2.880523,34314.3,1
6811,-3.714022,-4.502811,5.363362,-5.665932,-4.713027,0.381501,-4.301562,5.945112,-1.234414,4.79771,3.430281,4.871351,-1.091641,3.639184,-4.73493,0.255797,-2.152798,-1.000931,-2.507622,3.988665,-1.156652,-1.194477,2.311069,0.804578,-3.673003,-2.853536,-0.357929,1.134494,6944.4,1
782,4.764539,5.943227,-4.445761,4.123464,0.361119,-1.243518,2.354395,-1.733987,3.878603,4.710635,-5.063248,-5.208429,0.629709,-3.064774,-5.572159,1.156806,2.290402,-3.36004,0.463696,-1.297106,0.580294,-1.92091,1.421225,-1.491817,-1.309673,3.386157,0.577202,-1.306224,6018.15,1
31427,-1.094647,-0.429787,0.131349,0.825706,-0.121146,0.168383,0.531464,0.244581,-0.554372,-0.233355,-0.647448,-0.309424,-0.198609,-0.063599,0.080305,0.862828,0.1141,0.569489,-0.432834,0.549055,0.415111,1.5308,-0.221795,0.171358,0.492351,0.445288,-0.349511,-0.409431,96.72,0
78886,0.279153,0.232553,-0.262534,1.778326,-1.192904,-0.55021,0.154727,-0.193252,0.329462,0.098857,0.486918,-0.471034,0.409196,-0.741347,0.105346,0.393842,0.148201,-0.528184,-0.490364,0.928651,-1.206328,0.432276,-1.619409,0.231823,0.422868,0.994971,-0.902882,-0.792022,239.71,0
47793,-1.081077,0.425481,0.742228,-0.243209,-0.08398,0.066263,0.889918,-0.288054,0.65731,-0.057321,-0.113584,-0.38789,-0.175087,-0.734748,-0.300771,-1.804033,-0.866007,-0.571057,0.595559,0.075412,0.133765,-0.975581,0.865243,0.307131,0.425866,-1.062995,0.274723,0.261954,14.88,0
4546,-3.152963,-4.733393,3.666272,4.149684,-3.211812,-1.281462,0.213128,-2.774468,1.221554,-3.021791,-5.094879,2.346878,-0.048238,-3.340466,5.936537,-0.328532,-0.055365,0.10925,-0.781618,2.631946,-2.775061,-1.098141,0.41708,0.638328,0.029402,2.475505,0.69555,1.030181,2.07,1
78932,-0.864224,-0.46843,1.468668,0.948087,-0.19654,0.419411,-0.129915,0.681848,0.056966,0.261758,-0.561035,-0.064077,-0.907782,0.011477,0.331863,0.840906,0.35629,1.092221,0.695716,-0.752694,-0.774388,0.79935,0.795731,-0.30898,-0.280063,0.287031,-0.726618,0.052082,392.44,0
55363,-0.842955,0.334517,0.217963,0.860534,-0.423152,0.775563,-1.419476,0.764332,-0.218573,-0.337523,-1.073147,-0.399647,-0.849445,-0.537251,-0.06456,-0.62859,-0.016278,0.010921,-0.069821,0.762508,0.287474,-0.37135,0.47796,0.812078,-1.323307,-0.551008,0.528385,0.550962,43.98,0
81023,-1.413678,-0.015395,-0.378113,0.844863,-1.371095,-1.129385,0.679919,0.845912,0.584811,0.310866,-0.56907,-0.339752,-2.051885,0.300119,-1.009604,0.980138,0.13659,1.159586,-0.694045,-0.218029,-0.327403,0.391852,-0.814739,0.939197,0.332318,0.278605,0.759763,-0.363388,37.8,0
62351,-0.182758,0.625721,-0.497198,1.102133,0.698893,-1.132332,-1.107691,-0.533423,-0.536603,-0.367661,0.110024,0.831058,0.422027,-0.611484,0.312355,-0.198733,-1.187786,-0.401195,0.554204,-0.387409,-0.458559,-0.306724,-0.921663,-0.240909,0.608714,0.023352,-0.027135,-0.168085,4.34,0
46190,0.262742,0.032915,-0.446041,0.498081,-0.024359,0.932623,0.476336,0.213524,-0.776429,-0.240081,0.178857,0.855435,0.152353,-1.186966,-0.191961,0.87703,0.822969,0.245165,0.574212,0.01972,0.475631,0.052617,-0.398879,-0.319858,-0.760114,-0.3202,1.153771,0.283503,5048.11,0
5131,-2.761196,-4.695238,3.794881,-2.895963,-0.297689,-2.674127,-0.462985,1.611656,-0.26609,-2.602844,2.680032,-0.526385,2.760795,3.816309,5.018987,-3.155243,1.978161,-4.565961,-0.785999,1.302242,-1.254894,0.714167,-0.812581,0.08626,3.289905,2.868901,-2.246611,-1.363356,28789.98,1
17912,4.636605,5.542603,-2.120446,5.24402,0.543894,0.194663,-1.586719,-0.812564,-2.024634,-3.996004,5.232747,2.622662,1.611239,2.844685,5.613375,-0.714251,-1.994715,0.441028,-0.168943,-2.4742,2.95889,-0.821952,1.810472,2.462761,1.434257,-0.20792,0.092687,-3.129099,5691.62,1
46943,-1.088521,0.262006,-0.650542,0.956864,0.11427,-1.041433,-0.310015,-0.04774,-0.694332,-0.028912,-0.481014,0.256251,0.293806,0.419286,-0.586181,-0.368573,-1.202079,-0.699008,-1.012188,0.234429,-0.011884,-0.329954,0.589435,0.598714,0.398257,0.093225,-0.251111,-0.142516,63.56,0
62214,-1.463414,0.94174,-0.706281,0.472448,0.337966,0.630564,-1.07219,-0.633905,-0.023862,-0.195624,-0.069106,0.787174,-0.224995,-0.82288,0.211916,0.394665,-0.520399,0.331462,1.090572,0.982709,0.144639,0.348598,-0.999292,-0.058649,-0.064491,0.36142,-0.563799,0.529547,46.89,0
75308,-0.382389,0.249446,0.518211,0.930632,0.278972,0.278839,-0.212896,1.036617,-0.571853,0.399716,-0.337882,-0.297111,-0.47604,-0.729381,-0.728787,0.197288,0.222466,0.111016,0.092214,0.241946,-1.021679,0.741223,-0.132564,-0.220481,-1.102335,0.142674,0.692566,0.173818,954.87,0
39693,-0.715699,0.61275,-0.42593,0.868765,-0.421474,-0.1252,-0.415926,-0.236594,0.99852,-0.265449,-0.32682,0.014326,-0.903147,0.305758,-0.288213,-0.411492,-0.577613,0.056047,-0.642737,-0.224806,-0.146973,-0.418491,0.293454,0.727555,0.339844,-0.129106,0.38985,-0.097108,2329.51,0
62858,-0.289075,0.82524,-0.270028,1.321059,0.403893,0.404925,0.008456,0.120105,-0.555857,-0.6874,-0.647759,-0.298523,-0.384891,-0.432137,-0.407305,0.153934,-0.953905,0.153295,1.139897,0.162115,-0.268418,-0.678574,-0.277201,-0.372053,-0.332315,0.659215,0.466154,0.375357,78.81,0
60223,-0.972743,0.289929,-0.374198,1.831127,0.454688,-0.200905,-0.840716,0.258838,0.333946,0.006966,-1.01681,0.913477,0.771981,0.611931,0.495983,1.85149,-0.282301,0.075116,0.618489,-0.359241,1.536871,0.543753,-0.517453,0.025921,0.705794,0.266511,-0.445007,-0.157266,166.95,0
14497,5.836711,-5.115776,3.988892,-4.168612,1.184687,-2.328478,1.959189,0.532717,3.804333,-5.392039,-3.33605,-1.354259,0.463561,5.929491,-4.42873,-0.514387,-0.482026,3.013452,-3.794364,0.733079,1.746218,2.834648,3.169288,-1.391328,0.813234,-0.921657,2.409381,0.332083,8828.81,1
14716,4.338715,-2.489413,2.007126,-4.738395,-4.518139,-1.508036,-0.077653,-0.920741,-1.494962,2.65154,2.331231,-6.425371,-0.144077,-2.423925,3.550421,-3.328967,2.915693,-2.347024,2.334274,1.492593,1.934798,-5.855415,0.43791,0.883964,2.931249,2.281738,2.440931,-1.497481,26964.5,1
68391,-1.263563,-0.102119,0.286922,0.756204,0.135324,0.210496,0.929016,0.127146,-0.09884,-0.831988,-0.086996,0.250909,0.106919,-0.84285,-0.772914,0.331741,-0.214157,-0.537248,1.08518,0.173909,1.222454,0.663751,0.264816,0.046608,0.039905,0.458467,-0.593056,0.892619,3.85,0
57363,-0.291009,0.220373,-0.057751,1.782762,0.2071,-0.143718,-1.493304,-0.113126,0.464856,-0.924778,-0.378356,0.265905,0.482539,-0.424561,-0.786548,-0.388692,0.956839,0.126812,-1.166365,0.402484,0.351926,-0.688979,-0.886349,0.555624,-0.025721,-0.712822,-0.677515,-0.35948,11430.71,0
85521,0.527519,1.149738,-0.405863,1.417689,0.130595,-0.285265,0.144041,0.851294,1.09874,-0.135745,0.233801,0.057914,0.37689,-0.167483,-0.011506,0.320382,0.128785,0.27368,0.196432,-0.837935,-0.002112,0.554262,0.360398,-0.299907,-0.288618,-0.60408,0.340354,-0.044704,332.21,0
16197,3.93982,-5.139835,-3.953198,4.710975,-2.151226,0.173508,0.7425,1.208278,0.818958,5.599147,-5.892229,0.257706,-2.084731,3.410141,-2.729656,1.543236,-0.614008,1.814527,-0.711958,0.347938,-1.699817,-0.918723,0.23494,3.106464,-0.150831,-1.343853,-1.053709,0.292749,11878.81,1
52550,-1.265481,0.264365,0.011756,0.913391,1.146384,-0.053416,-0.498037,-1.017152,1.049869,-0.233924,0.254702,0.600666,0.091305,0.935722,0.065965,-0.644827,0.251659,0.047006,-0.679783,0.800485,-0.445553,-0.639814,1.162591,-0.661293,-0.231759,-0.956552,-0.679852,0.793049,49.39,0
85940,-1.001673,0.599601,-0.856177,1.001442,0.046539,-0.957316,0.631232,0.050336,-0.289168,0.182806,-0.556921,-0.094923,-0.460056,0.271603,0.400885,-0.826848,-0.045759,-0.243625,0.657019,0.321919,-0.013892,0.68835,0.615842,0.094389,-0.264051,-0.54028,-0.279183,0.200678,329.13,0
44588,0.252554,-0.227323,0.330009,0.820156,0.0656,0.602931,1.594683,-0.209668,0.528441,-0.64951,0.981085,-0.239779,-0.154019,-0.139101,0.541779,0.266461,-0.058254,-0.018461,0.515654,0.399393,0.536136,-0.786017,-0.150068,0.483591,0.197924,0.913013,0.687865,-0.519675,133.2,0
56557,-1.428006,-0.208589,0.843099,0.775163,-0.290396,0.092331,0.878556,-0.442594,-0.391224,-0.813508,-0.609013,-0.1035,-1.584117,0.473894,0.349911,0.159681,-0.733115,1.012853,0.91261,0.595364,0.440722,0.40793,0.16796,0.395411,-1.422024,0.368539,-0.148448,-0.49401,5.63,0
6282,5.340207,-5.166548,-3.486981,-4.793195,0.723184,1.808398,1.176862,-0.797888,0.70506,-5.287301,3.478039,-2.661387,-2.405005,4.193189,-3.116382,-1.955688,-1.790462,-0.848658,-1.14007,-1.164,4.276278,-0.981925,-2.610996,-1.231162,-2.286552,1.791861,-3.292463,-4.671359,7222.3,1
68264,-1.14283,-0.05812,-1.515,0.46998,-0.020744,1.102841,-0.764533,0.054578,0.38111,-0.046146,-0.390191,-0.508328,-0.61705,0.27892,-0.104538,-0.572781,-0.487073,-0.416919,-0.434213,0.874935,-0.90579,0.949973,-1.146073,-0.474355,0.494279,0.197969,0.659195,0.045095,276.88,0
70755,-0.948475,1.339313,0.362247,1.037151,-0.125209,-0.052263,0.369199,-0.003477,0.63915,0.161935,1.418447,0.92627,0.417486,-0.214336,0.617176,0.408557,0.224683,0.580343,-0.9023,1.062192,0.572449,-0.915575,-0.56347,-0.316147,0.46181,0.0827,-0.245735,-0.027758,5703.97,0
3728,5.601745,-4.72872,2.5587,5.614008,-1.558073,0.481253,-0.020744,-0.768674,2.624366,3.717413,-2.232724,0.569558,-2.076756,-3.80288,-5.506556,-2.180792,0.633586,-1.16993,0.203186,1.27661,0.562538,-3.146777,2.067541,-1.716033,-0.595583,0.805662,0.058949,-1.687173,0.8,1
67922,-1.276555,-0.596715,0.204131,1.293628,-0.48448,-0.283603,0.042607,-0.279536,0.069968,-0.041033,-0.060826,-0.536084,-0.789532,-0.433325,-0.129225,0.151194,0.031774,0.159351,-0.399009,0.819137,0.248069,-0.071057,0.028597,0.543882,0.675614,0.276538,-0.071601,-0.357277,737.96,0
2606,-3.195096,5.829541,-3.756063,5.893277,-0.27299,-0.660993,-0.373655,2.102737,-0.277482,5.448829,5.94568,0.817331,-1.317904,2.522608,-2.311272,3.291447,3.052476,-1.627584,2.954958,-1.015458,-1.112951,1.151045,-2.405005,-2.206063,0.897114,2.30925,2.619632,-0.180058,2.46,1
85291,0.510465,-0.204783,-0.413889,1.675324,0.737417,-0.738296,0.241109,0.088267,-0.114084,-0.175076,0.692236,0.347289,0.20028,-0.309292,-0.205151,0.717496,-0.2711,0.799774,0.618695,0.339005,-0.011222,-0.738337,0.844492,-0.184167,-0.209381,-0.34132,0.708406,-0.141367,1465.92,0
