Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
68996,-0.296011,0.764357,-0.105373,1.159967,0.271189,-0.241945,0.995011,0.318587,0.543406,0.366226,0.352056,-1.040439,0.407608,-0.104596,0.58116,-0.589301,-0.113984,0.072153,-0.740283,0.201625,0.67009,1.442812,0.265834,-0.52736,0.074627,-0.435592,-0.246754,-1.045223,13472.82,0
59557,-2.037829,0.58542,-0.355324,1.029282,0.06095,-0.228763,-0.726509,0.157941,-0.558117,-0.56954,-0.35557,0.22221,0.812057,-0.145783,-0.246258,0.561254,-0.607043,-0.591502,0.538989,1.572646,-0.019677,-0.420732,0.429983,-0.096984,0.063916,0.147096,0.228516,-0.448668,45.82,0
80283,0.126845,0.567636,0.598598,2.096039,-0.635918,-0.734098,-0.429688,0.199287,-0.791481,0.196377,0.207797,-0.37504,1.074006,0.323123,0.611401,-0.593521,1.14208,1.123499,0.540248,-0.036881,0.740827,-0.680204,0.446397,-0.185184,0.034378,-0.545359,0.060332,-0.050831,2528.46,0
56478,-0.162115,0.133625,0.293896,0.346682,-0.487943,-0.150532,-0.559707,-0.826595,-0.337104,-0.172672,0.264828,1.183983,0.204455,-0.405457,-0.314094,0.397127,1.005289,-0.14717,0.696052,-1.198619,0.527054,0.410039,-0.413203,0.833445,-0.318276,0.498877,-0.052009,-0.436595,142.11,0
62190,-0.944354,0.163908,0.341583,0.381018,0.273514,0.13667,0.479975,0.451993,0.71348,0.113503,0.168097,0.742913,1.192591,0.322016,-0.271423,-0.92767,-0.24943,-0.195365,-0.322879,-0.348627,-0.306429,0.280875,0.450382,-1.620767,-0.192216,-0.307183,0.125029,0.431829,308.07,0
44786,-0.366334,0.922874,-0.357735,1.121187,-0.028796,0.216207,0.78306,0.631074,-0.167889,0.392648,-0.602161,0.713965,-0.892662,-0.537076,-1.173171,-0.314924,0.705391,-0.15482,0.348657,0.081208,0.129718,-0.174073,0.596735,-0.046391,0.461396,-0.970225,0.204556,-0.474714,42.81,0
48747,-0.50298,0.269398,0.635815,0.819361,-0.086373,-0.04989,0.005052,0.761658,0.744394,-0.446987,-0.74104,-0.3937,-0.999557,-0.665199,0.212913,-0.041473,-0.051478,0.855859,-0.536872,0.249509,-0.187944,0.471379,0.472217,-0.584094,0.736261,0.454433,-0.998109,-1.154494,93.48,0
29927,-1.037731,1.428575,-0.879601,0.629482,0.6693,-0.667139,0.152966,0.148264,0.928758,0.061191,-0.04774,0.652601,0.046808,1.020004,-0.045245,-0.905889,0.135774,-0.588857,0.037381,-0.695344,0.125525,-0.108482,0.197597,-0.754765,0.438571,0.28982,0.485642,-0.569664,12.91,0
37914,-0.889209,0.369012,-0.494933,-0.281963,0.171094,-0.241534,-0.103518,0.429144,-0.289541,0.467393,0.233381,0.76716,0.779872,-0.751692,-0.74999,-0.826163,0.21521,0.086681,0.723965,0.399533,1.006151,-0.026722,-0.298442,-0.716914,-0.508518,0.519668,0.027484,-0.536675,7.33,0
69825,-1.272407,-0.103641,0.203822,1.133279,-0.013667,0.258318,-0.060121,0.611976,-0.436544,-0.212649,-0.132605,-1.186843,-0.27972,-0.274166,-1.516562,0.778977,-0.216098,0.376239,0.028832,-0.370016,-0.466156,0.071492,0.338423,1.00169,0.731658,-0.526912,-0.183651,0.457861,26.55,0
82440,-0.054008,0.166674,0.350856,0.698411,-0.092939,0.726129,-1.410542,0.374363,-0.418567,-0.615625,-0.129178,-0.618337,-0.530932,-0.209352,-0.592956,0.925242,-0.46976,-0.840667,0.7719,-0.15308,0.769309,-0.364577,-1.166322,-0.328967,-0.469042,0.750437,0.509052,0.287832,2934.36,0
79446,0.287773,-0.391881,0.222058,1.038644,-0.318277,-0.04164,-0.128576,0.271328,-0.184319,0.007129,0.394814,-0.429803,0.94171,-0.175117,-0.291191,0.327757,-0.251534,0.750332,-1.141688,-0.550953,-1.049094,0.129911,0.360611,0.545098,0.572871,-0.196222,-0.537879,-0.346291,1829.26,0
73690,-0.478654,-0.310276,-0.809049,1.216189,-0.82291,-0.186605,-0.940778,-0.310251,-0.15772,-0.532699,-0.037005,0.252212,1.079844,0.765343,0.613987,0.523348,0.236558,-0.051328,1.201769,0.174527,-0.432082,-0.126957,0.501474,-0.113674,-0.362763,-1.829664,-0.672954,0.214041,13.15,0
75093,0.057176,1.585485,-1.017598,0.364792,0.675862,0.202056,0.561705,0.651799,-0.464476,-0.74191,-0.672275,-0.322164,0.565067,1.050399,-0.079469,-0.920753,-0.272208,-0.064353,0.519227,-0.290111,0.380571,-0.078021,0.882827,0.655147,0.912334,0.042266,0.187564,0.48794,174.52,0
55654,0.115676,-0.412287,-0.830936,-0.092598,0.433428,0.103584,1.145459,0.124898,-0.832843,0.228897,0.319417,0.064923,-0.448888,0.743882,-0.781548,-0.333188,0.649153,0.299483,0.033693,-0.375613,1.039732,-0.587508,0.665007,-0.453208,0.268737,-0.091468,0.544825,-0.19227,992.96,0
65174,0.356824,-0.624912,-0.075459,0.396417,-0.659588,-0.070501,0.020103,0.230679,-0.380514,0.113504,-0.312402,-0.331139,-0.366398,-0.639212,0.862657,-0.258652,-0.329191,0.051195,1.272786,-0.540556,-0.893058,0.036137,1.23075,-0.512319,0.353083,0.573747,-0.081633,0.571692,487.54,0
53083,-1.180414,1.224904,-1.713073,0.815008,0.523059,0.077908,-0.417781,0.234257,0.210951,0.067102,-0.31835,-0.021057,0.657391,-0.690057,0.020834,-0.186935,-0.261662,0.167082,0.441784,0.656634,-0.313742,-0.259332,-0.000738,-0.861906,0.486178,-1.119007,-0.550241,-1.006164,41.57,0
69631,0.385457,-0.194213,0.17029,0.65901,-0.025956,0.010974,0.312826,-0.015137,-0.21129,-0.079465,-0.392378,0.355005,0.14004,0.224787,-0.680321,-0.752106,-0.769474,0.420239,-0.214329,-0.392764,0.658496,-0.020133,0.4922,0.410199,-0.662461,0.940149,-0.284096,0.196257,48.67,0
84777,0.164624,0.198405,-0.024708,1.130361,0.94038,0.078141,-0.468239,-0.642581,-0.398205,0.641936,0.415074,0.740459,-0.22111,0.211674,0.507792,0.328483,-0.989449,-0.395579,1.065719,-1.147355,0.6806,-0.400486,0.126684,0.131441,-0.598611,0.196756,-0.005306,0.762794,10.07,0
80063,-1.402125,1.503251,1.099205,0.787811,0.167775,0.186365,-0.20371,0.185207,0.973436,0.026664,-0.636174,0.410869,0.573212,-0.247634,-0.918266,0.346012,-0.597744,0.781798,0.809674,0.340378,0.227414,-0.959501,0.850438,0.626345,-0.152124,0.833724,-0.441177,0.041902,39.11,0
42287,-0.863678,-0.351244,0.287731,0.435648,0.712416,-0.025187,0.792971,0.248302,0.900172,0.040745,0.159126,-0.720603,-1.689163,-0.166062,-0.001609,0.459021,-0.582116,0.308238,0.78178,-0.826684,0.198632,-0.223113,0.745652,-0.329328,-0.674837,-0.796666,0.248015,-0.771701,104.94,0
57588,-2.072635,-0.504043,0.175509,0.299942,-0.059333,-0.370915,0.362912,-1.142753,-0.851516,-0.623199,-0.53507,1.993708,-0.468012,-0.362317,-0.112644,0.418157,-0.163309,0.472235,-0.719,-1.551671,0.671592,-0.637688,0.571749,0.374938,0.391078,0.471104,0.209628,-0.805829,490.85,0
46288,-0.915734,-0.091822,-0.205787,0.220478,-0.006361,0.418975,-0.530632,0.025158,0.556126,-0.364859,-0.676139,-0.678651,0.32465,0.130401,-0.216961,-0.74172,-0.233117,0.134641,-0.35578,0.706627,-0.652061,-0.147937,-0.203054,-0.035344,-0.859325,0.170068,0.28534,-0.205101,14.13,0
44342,-0.335425,-0.177466,0.135725,0.061829,-0.140137,-0.822054,0.053259,1.699625,1.346402,-0.238502,0.592114,0.307606,-0.052946,-0.072803,0.397444,0.71313,-0.232476,-0.668495,1.181051,-0.124393,0.537854,0.84214,-0.744924,0.40389,-0.08118,0.20801,0.73667,0.572071,380.91,0
61606,0.119098,-0.795931,-0.524976,1.122831,-0.020038,0.2573,-0.021614,-0.0063,-0.25494,0.138234,0.040951,0.604416,0.128387,-0.365556,0.838963,-1.086385,-0.492901,0.455528,0.994856,0.15803,-0.73469,-0.072675,-1.105902,0.189759,-0.169075,-0.56543,0.45259,-0.009337,249.04,0
44985,0.256975,0.895459,-0.063687,0.465001,-0.47335,0.157722,-0.409257,-0.729069,0.43663,0.016107,-0.278694,-0.182509,-0.915082,1.19981,-0.392932,-0.083092,-0.117804,0.261623,-0.088577,-0.085201,0.474601,-0.547049,-0.581354,-0.05847,-0.219243,-0.81412,-0.518146,-0.237741,205.72,0
31190,-0.458422,0.241577,0.065816,0.514511,-0.4737,0.516474,0.134267,-0.94025,-0.119644,-0.371201,-0.436592,0.175709,0.448262,-0.189173,-0.36808,0.466892,-0.101,-0.164217,0.292293,-0.021277,0.013474,0.05939,0.575533,0.668432,0.713662,0.290866,0.080327,0.094698,1117.14,0
66343,-0.370296,0.715055,-0.155929,0.896119,0.202343,0.26878,0.216527,0.588378,0.149651,0.056208,0.597172,-0.29523,-0.156195,-0.209677,-0.237925,0.377033,-0.138065,1.11582,0.201051,-0.653253,-0.458412,0.455893,1.401556,-0.089991,0.309933,1.001806,0.28673,-0.50516,30.75,0
60728,-2.123994,0.7024,-0.021724,1.336816,-0.230294,0.422094,-0.001921,-0.854792,0.983644,-0.035306,1.101215,-0.626448,0.400499,0.61586,-0.13049,-0.370457,-0.786068,0.602233,-0.092088,-0.007503,0.838145,0.515177,0.474624,-0.807284,0.326387,0.262403,-1.092705,-0.598256,13.94,0
9386,-3.279209,3.620167,5.106607,-3.67086,-0.679574,-0.650225,-0.86227,-1.497213,-2.871114,5.433776,-5.932452,-1.34292,-0.999956,2.108417,-2.626317,-0.079314,1.048148,-0.230141,0.858971,3.067248,2.282403,-1.33538,-1.482763,-2.137101,-1.674583,1.646326,3.112102,0.559426,46516.7,1
31126,-1.417445,-0.019729,0.585363,1.239928,0.366747,0.935902,0.554602,-0.311957,0.462617,-0.052269,-0.581461,-0.741523,0.213559,0.699378,-0.271399,0.106093,-0.302642,0.419366,0.778556,0.480155,0.554366,0.490265,-0.707718,0.277379,0.253285,-0.47625,-0.065313,0.013335,442.83,0
65258,-0.11765,0.514393,1.559188,0.974595,0.065443,-0.855801,-0.376486,-1.589855,-0.852556,0.491515,0.593336,-0.191225,-0.265027,0.130551,0.813027,-0.170369,0.752091,-0.810616,-0.089673,-0.406529,0.401175,-0.929748,-0.139441,0.608257,0.645626,-0.107049,-0.418033,0.029037,52.91,0
83515,-0.610901,0.454693,0.051469,1.46601,1.137485,0.480596,-0.798356,-0.84368,-0.129504,-0.612652,1.098953,0.612862,-0.017662,1.251856,-0.308788,0.740995,-0.38738,0.224204,0.228377,0.326969,0.392085,-0.746679,0.832481,0.122508,-0.644207,0.372924,-0.554693,0.062252,336.74,0
9376,-3.247877,-3.145756,2.35812,4.653279,0.907236,-0.694049,4.303824,1.154085,0.759516,-3.758497,-5.075508,0.394943,1.892571,5.061314,-5.906503,0.858236,2.790233,1.154859,0.119033,1.232212,-0.574123,-0.390528,-0.116717,-1.722593,-2.899602,0.756628,3.321754,4.085672,5948.81,1
66243,-0.952991,0.161469,-0.083361,1.108494,0.448328,0.921652,0.056153,-0.17373,-0.400879,-0.493994,-0.406432,0.569968,-0.692872,-0.064246,0.290717,0.860296,-0.439796,0.623115,-0.992474,-1.821056,-0.45725,0.937602,0.818989,0.799719,-0.318586,-0.353793,1.352936,-0.864121,168.11,0
56512,0.210686,0.630302,-1.380206,0.083211,-0.457512,-0.496349,0.382391,0.245484,0.411079,-0.198214,-0.137426,0.466577,0.447392,0.470515,-0.638456,0.17245,-1.13429,1.163121,-0.888374,-1.038681,1.547915,0.439299,-0.681175,-0.035947,-0.007234,-0.361183,-0.991166,0.121459,373.68,0
62282,-0.137729,0.226899,0.039582,1.385413,-0.22011,0.598313,0.736787,-0.586623,0.649786,-0.281103,-1.007679,-0.56709,-0.293123,-0.411559,-0.279685,1.339545,0.32853,0.503065,0.25815,0.584304,-0.250755,-0.360019,-0.141634,-0.38452,-0.556018,-1.052336,-0.052294,-0.022945,339.02,0
77131,0.461981,0.259579,-0.130862,1.649296,-0.918022,-0.069129,-0.160071,1.014493,-0.589295,0.252527,-0.055365,-0.571097,0.849322,-0.097311,-0.319726,-0.70194,-0.65661,0.210643,0.075712,-0.805077,0.348843,0.139396,-0.068365,-0.641363,0.62582,-1.480867,0.454164,-0.556038,2603.36,0
53462,0.41229,0.315158,1.013836,0.856894,-0.450726,-0.258207,-0.093193,0.224311,0.850856,-0.209575,0.428715,1.299216,-0.556123,-0.879758,1.239861,-0.790502,-0.166449,-0.959103,-0.822639,-0.67043,-0.72958,-1.214506,-0.158865,0.258456,0.035886,0.195865,1.25251,-0.194004,17.38,0
48778,-0.809639,0.19655,-0.874108,1.245814,0.277998,-0.655075,-0.372253,-0.014187,0.421987,-0.315126,-0.15325,0.101385,0.041228,-0.177477,0.601005,1.025128,-0.639076,0.138545,-0.711686,-0.827775,0.143976,0.523937,-0.458556,-0.080875,0.7126,-0.390628,-0.400122,-0.371336,1023.0,0
38431,-1.942427,0.286115,-0.784631,1.242194,0.084258,-0.545643,-0.606673,1.230184,1.06102,0.454519,-0.194629,0.313847,-0.440208,-0.057385,0.558289,0.737416,0.829409,0.159568,-0.33479,-0.223392,0.563596,-0.793806,-0.383882,-0.430796,-0.362893,1.057325,0.294643,0.294569,472.59,0
46021,0.303245,0.91915,-0.053579,0.259441,-0.845475,0.522544,0.951487,0.557795,-0.330526,-0.200142,-0.58521,-0.63291,1.299253,-0.760344,-0.481706,-0.152088,0.054419,0.793029,0.476477,0.815827,0.463182,0.17653,-0.834911,0.088492,-0.43768,-0.432066,-0.171154,1.254323,28.98,0
56728,-0.681587,0.911046,-0.224657,0.961741,-0.189673,0.239652,0.499547,-0.229351,-0.057861,-0.67305,-0.227292,-0.978252,-0.761524,0.893876,0.041024,0.508409,-0.226361,-1.283831,-0.360692,-0.724008,0.020865,0.60566,-0.055233,-0.928951,-0.279884,0.116779,0.029325,-0.305484,322.32,0
58714,-1.796544,0.297152,0.077622,0.961194,0.009634,0.398791,1.324529,-0.030419,1.270768,0.045674,-0.917104,-1.216705,0.339941,0.108876,-0.583692,-0.15181,0.011048,0.160985,0.343565,0.095708,-0.164591,0.205338,0.10454,0.351345,1.145926,-0.172536,-0.124174,0.346856,35.68,0
63769,-1.483097,-0.394493,0.082648,-0.116613,0.191592,0.136908,-0.621331,0.20514,-0.62654,-1.132498,-0.215354,0.054742,0.084243,0.053504,-1.36038,-1.427158,-1.005753,-0.125946,-0.515877,-0.366064,-0.115405,-0.25218,0.582378,0.463072,0.244682,0.958758,0.647168,-0.022764,319.28,0
82007,-1.737109,0.276866,1.014207,0.262426,0.722363,0.457297,-0.006146,-0.055534,-0.862634,-0.194472,-0.491629,0.458995,0.822964,0.014211,-0.135656,-0.259183,0.297421,0.25338,-0.385581,-0.149632,-0.366132,0.845138,0.02238,-0.862701,-0.097533,0.148587,-0.177592,-0.4364,73.56,0
29713,0.168334,-0.747691,-0.928453,0.709877,-1.146852,0.437385,0.157556,0.718814,0.684952,-0.472308,0.493269,-0.375634,0.027973,-0.247834,-0.046316,-1.081751,-0.156053,-0.731699,-0.087309,-1.12234,-0.973039,-0.003309,-0.625384,0.105391,-1.398722,-0.097556,-0.043933,-0.06684,16.79,0
63358,-1.907861,0.239733,-1.192297,0.525281,0.535835,-0.380458,-0.748639,-0.323244,-0.046536,-0.218092,0.113337,0.210319,0.183334,0.276017,0.153543,0.101621,-0.896551,-0.254853,0.331674,0.819626,-0.368136,0.229898,-0.481198,-0.997957,0.074699,-0.412762,-0.363535,0.737842,410.09,0
71732,-0.736069,1.117347,-0.327886,0.814083,-0.327107,0.451103,0.510748,0.599593,0.380331,-0.084765,0.04998,0.906565,-0.300362,-0.343756,-0.646447,-0.57621,0.87804,-0.597694,-2.009531,-0.144646,-0.411848,0.001675,0.106623,0.443449,0.168159,0.175986,-0.296566,-0.295672,504.18,0
62170,-1.76556,-0.127699,-0.052342,1.015608,-0.444631,-0.614052,0.856576,-0.561765,0.80528,-0.351815,-0.445019,-0.648552,0.497619,0.372449,0.526007,-0.223646,0.349627,0.343142,-0.318295,-0.293786,-1.284579,-0.404261,0.26456,-0.381699,-0.713688,1.050523,-0.123957,0.731698,215.23,0
45816,-0.727541,0.242251,-0.223237,0.959888,-0.332103,-1.102395,-0.408357,-0.659166,-0.634588,-0.226883,-0.53415,0.522804,-0.535996,-0.309905,-0.922494,0.292965,-0.200587,-0.148749,0.406603,0.282039,-0.029895,0.131831,-0.188916,-0.044056,-0.466753,-0.544969,0.853344,-0.597738,2004.79,0
35170,-0.54027,0.996257,-0.672306,0.742941,-0.150765,0.078542,-0.13534,-0.159406,1.177184,0.029519,0.046106,0.763601,0.337309,0.25805,-0.217714,-0.640217,0.283781,0.770561,0.013068,-0.01528,0.884358,-0.696526,0.355035,-0.958634,0.451667,-0.121732,0.15676,-0.496073,226.0,0
62899,-0.148166,0.019804,1.733436,0.423012,-1.727288,0.149269,0.17861,0.109923,-0.550239,0.345864,-0.682494,-1.045601,-0.431438,-0.087417,-0.117183,0.834797,0.609956,-0.400976,0.415135,-0.425107,0.773791,-0.551001,1.206525,0.589297,0.195341,-0.11726,-0.1296,-0.089963,891.57,0
30266,-0.433785,1.058116,-0.203336,1.330376,0.242437,0.284101,0.788031,0.5415,0.152531,0.116637,-0.264785,-0.784765,0.284872,0.616413,1.720934,-0.677627,0.130186,-0.010868,-0.700398,-1.316703,-0.227083,1.601775,0.605987,0.686715,0.121576,-0.601904,0.208474,-0.708686,465.26,0
37061,-0.560622,0.330523,-0.554083,0.804916,0.032528,-0.368584,-0.048741,0.206752,-0.424827,-0.175419,-0.420253,-1.396948,0.297737,0.016725,0.051586,0.615572,-0.973913,1.277957,-0.412826,0.262071,0.437092,-1.24255,1.138361,-0.174577,-0.962349,-0.367473,0.29932,0.126515,376.35,0
68301,0.816506,0.923501,0.606659,0.803956,0.401005,0.311292,-0.451341,-0.904787,0.314007,-0.469141,0.0788,-0.170868,0.439135,-0.144248,-0.032837,-0.408104,-0.573435,0.455494,-0.050387,0.105979,0.231576,-0.665904,0.045842,-0.055814,0.71709,-0.513427,-0.280049,-1.001402,428.62,0
47852,1.009106,-0.066239,0.427805,1.012019,-0.188648,1.084745,-0.365183,0.657812,-0.623311,-0.742491,-0.796569,0.022913,0.251294,-0.130043,-0.603447,-0.02602,-0.453436,0.435344,0.42293,0.216286,0.207372,0.428488,-0.201617,1.139172,1.118425,0.54102,-0.87659,-1.276454,414.52,0
46815,0.332523,0.579713,-0.112827,0.684563,0.301595,0.259458,-0.421701,-0.686871,-1.073943,-0.3042,-0.335165,0.8961,0.536548,0.354829,0.530013,0.082599,0.066618,0.41081,-0.043008,-0.889202,-0.412979,0.629893,0.965514,0.576153,0.591532,0.108945,-0.067485,0.461382,369.44,0
33496,-2.03093,0.89057,0.442404,0.988075,0.423456,0.151175,-1.288843,1.239135,-0.265776,-0.172196,-0.769346,-0.577884,1.040172,-0.763551,0.130498,-0.270481,0.842738,-0.314812,-0.007807,0.451808,0.28814,-0.448506,0.246283,0.85882,0.499904,-0.281356,-0.123483,0.932736,275.2,0
65218,-0.413637,1.193928,-0.859883,0.223518,-0.025626,0.467462,0.648172,0.327489,-0.293409,0.380927,0.310616,0.444093,-0.384299,1.482777,-0.273065,0.036033,-0.463088,0.500767,0.223349,-0.320687,-0.618512,0.083498,-0.114323,0.604473,-0.967336,0.204784,1.026393,0.487149,18.23,0
36965,0.383251,0.159802,-0.171388,-0.047886,0.897642,0.669075,-0.226468,0.404918,0.360098,-0.079423,1.13381,-0.51354,0.157995,-0.318079,-0.793491,0.143822,0.127885,0.833813,0.686239,-0.026081,0.296025,0.232868,-1.365554,0.530438,0.468624,0.994567,0.58781,0.767981,15.77,0
64603,0.66877,1.107584,-0.087396,1.716225,0.040942,-0.070231,0.234041,-0.139769,0.582784,-0.148676,-0.018489,-0.015676,1.005606,0.476802,-0.809496,-0.313168,0.349906,-0.534342,0.331034,0.494808,-0.230516,0.040881,1.408348,0.35889,0.442531,0.719411,0.121832,-1.224763,385.27,0
67344,-1.274058,0.816334,-0.479351,0.504378,0.264689,0.174536,-0.541481,-0.033062,0.170982,-0.175276,0.138733,-0.329576,0.320389,1.472932,0.747955,0.72798,0.039578,-0.463932,1.40613,-1.675322,0.774124,-0.10483,0.237584,0.07397,1.084861,0.701107,-0.173538,0.405028,1779.92,0
30613,0.395042,-0.086033,-0.280388,0.418681,-1.814292,0.174073,0.426696,-0.060264,-1.152904,-0.392287,0.450461,-0.211298,-0.626637,0.098982,1.174386,-0.32107,0.541711,0.224365,0.075038,-0.248009,-0.535086,0.856519,-0.377921,0.404748,-0.648267,-0.552815,-1.567323,-0.410187,430.51,0
73950,-1.181096,0.919517,-0.470545,2.100559,-0.02531,-0.251338,0.103523,0.840432,0.49738,-0.258342,0.024011,-0.510605,0.326696,-0.285533,-0.445693,0.611502,0.732666,0.631971,-0.869264,-0.620742,-0.170001,0.031869,0.039367,0.406143,-0.561209,0.322604,0.274385,0.590657,28.25,0
74719,-0.186042,0.493073,-0.959131,1.314524,0.191759,0.136404,0.041686,-0.219216,1.4566,-0.308831,0.336045,0.084033,0.837374,-0.192548,0.767985,-0.102258,0.184828,-0.637085,-0.799028,1.250662,1.051955,-0.036278,0.424602,-0.650613,0.564765,0.780703,-0.091389,0.086262,478.71,0
41575,-0.515501,-0.931644,0.856716,0.976153,-0.491056,0.492246,0.214144,-0.038823,0.378173,-0.705242,-0.219345,-0.414004,0.050587,-0.211699,-0.637187,0.111737,0.061826,0.639792,-0.291234,-1.060153,0.875278,0.268477,-0.615304,-0.176614,0.031336,0.77391,1.040061,-0.55425,57.57,0
33216,0.545452,0.149316,-0.397694,0.861794,0.273165,-0.249391,-0.054888,0.127459,-0.961226,0.416557,0.225361,0.112619,-0.330568,-0.053523,0.40741,-0.264851,-0.333109,0.018169,0.131118,-0.696347,0.636325,0.786766,0.893646,0.025039,0.034761,0.324056,0.565773,-0.616975,52.5,0
2348,-5.757257,-4.552664,-3.356215,-2.202399,0.47626,-1.333259,2.584579,0.522146,-2.412325,-3.271711,4.404907,-3.35614,-1.926478,3.832379,2.749925,-1.46567,6.104404,-2.297435,-0.972009,-0.695524,0.05289,-3.427498,2.073651,-2.046166,2.841718,-1.904962,-1.006789,-1.572465,35418.8,1
47619,-0.54946,0.757251,-1.656015,0.529027,0.049308,-0.549212,-1.013926,-0.463865,0.576474,0.163448,-0.842993,0.322915,0.075975,0.168484,-0.138482,0.122326,0.064417,1.273626,-0.376479,-0.757148,0.384366,-0.708501,0.677121,0.04463,-0.225695,0.517408,0.29093,1.30545,35.33,0
43878,0.321965,-0.271903,-0.035701,0.691625,0.485596,-0.032919,-0.422644,-0.09083,0.239806,-0.493761,-0.335948,-0.023314,-0.235003,-0.084501,0.08048,-0.024094,0.552279,0.29289,-0.334998,-0.594891,0.058453,0.606744,0.68471,-0.446865,1.552037,-0.432857,-0.779527,-0.244542,9.99,0
