Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
54687,-2.474103,0.620452,0.045609,0.205221,-0.552734,0.193395,-0.695729,0.351929,0.230138,-0.927727,-0.03444,0.723344,-0.338138,-0.203263,0.800406,0.363442,0.070889,0.232429,-1.042137,0.092293,-0.764339,-1.065996,1.133717,0.565351,-0.431121,-0.163675,0.361824,-0.056057,38.19,0
74498,0.272688,0.170728,0.956506,-0.877529,0.489453,-0.490519,-0.875153,0.09728,-0.363934,-0.468563,-0.452503,0.367902,0.355931,-0.36135,0.433002,-0.627317,-0.564741,0.597954,0.127464,-0.165289,-1.313427,-0.553219,0.029445,-0.16703,0.480052,0.067303,-1.06102,0.399781,2962.75,0
83159,-0.012659,-0.281646,0.029753,1.510546,-0.275705,-0.42739,-0.02119,-0.15796,0.064888,-0.253839,-0.484187,0.357087,0.533024,0.044784,1.317219,-0.440536,-0.536874,1.256709,-1.159701,-0.208764,0.094758,0.132266,0.073705,0.373388,0.431993,0.365442,0.618098,1.246048,219.7,0
2432,2.602566,-3.404483,5.709886,2.761398,-1.859005,2.173762,0.180902,0.11871,1.355527,2.814352,3.460443,0.771045,2.150541,-4.196918,4.562321,2.136882,0.691382,0.069939,-0.67349,-3.324236,1.123255,2.026376,0.276444,-2.808862,2.621988,-1.545709,1.511311,-0.416424,8056.39,1
73683,-0.700264,0.118218,-0.367788,0.939116,0.208372,0.533244,-0.157957,0.891107,-0.535065,-0.134472,0.872492,-0.46228,0.797261,0.892222,-0.772947,0.64562,-0.054435,0.69212,-0.678677,0.451839,-0.071127,-0.557394,-0.74705,-0.075038,1.088662,-1.55206,-0.019988,-0.527433,384.97,0
13440,4.150376,-5.657755,-4.089533,-5.058233,-0.155467,1.034154,4.217929,-2.481729,-2.542599,-4.643834,-4.728817,0.963824,4.094174,5.125693,-4.063396,-2.565601,0.137599,-1.264999,-1.314854,-1.136165,0.415659,-0.04691,-2.601509,-0.926156,-2.467546,3.564403,1.064442,-3.775484,6233.47,1
66523,-0.415583,0.080247,-0.38435,0.627833,0.940353,-0.631072,-0.773312,-0.835205,0.697282,-0.48711,0.946332,-0.842966,-0.240099,0.349672,0.806849,-0.367416,1.206162,0.017915,0.039475,-0.839828,-1.12492,-0.049614,-0.534933,-0.505863,-0.668676,-0.356218,0.14574,-0.013581,19.34,0
79072,-1.577774,1.601765,-0.792858,0.609629,0.120496,0.597815,-0.633637,-0.328198,0.367245,0.407959,0.356266,-0.822322,-0.773578,0.663908,-1.060215,0.680486,-0.946737,-0.511152,1.345413,0.127556,0.592048,-0.221682,-0.048633,-0.848445,1.435522,0.208612,0.085607,-1.273269,18.74,0
49224,-0.85684,-0.600272,-0.154936,0.910668,-0.423698,-0.37711,-0.938307,0.730035,0.904404,0.111488,0.762809,-0.386399,0.323394,0.004255,-0.671235,-1.382098,-0.85253,1.743351,0.66533,0.184578,0.286157,0.748017,-0.57345,0.244939,0.642567,-1.207908,-0.007687,-0.337187,212.72,0
1639,-5.03468,-3.353413,4.673403,-2.264711,-1.257073,-0.318911,3.215082,0.196495,-1.89085,3.0707,-5.868948,-0.074905,1.455495,-5.205744,3.599382,-1.74374,-2.011115,2.722592,-4.147841,1.211383,2.216083,-1.756724,-0.499245,2.162852,1.925373,-2.5852,-2.130129,-0.812659,13617.05,1
50374,-1.712477,0.939699,0.374891,1.023088,-0.381537,0.426111,-0.207464,0.521,0.36308,-0.218615,0.331111,-0.234289,0.671018,-0.615007,0.23881,0.686898,-0.291197,-1.057395,-0.445549,0.195047,-0.727499,-0.358098,-0.081015,-0.054026,-0.645322,0.721337,0.315923,-0.906526,289.0,0
74209,-0.465896,-0.782175,-0.206945,0.856771,-0.507772,-0.035232,0.649267,-0.282673,-0.214984,-0.055162,0.352239,0.187572,0.463465,-0.573052,0.319519,0.190183,-0.275795,0.261811,0.606425,1.255654,-0.053427,0.804881,0.166686,0.010378,-0.424079,-0.29856,-0.500888,-1.119964,1750.66,0
68679,-0.940752,0.514273,-0.137798,1.408545,0.098067,-0.223899,-0.237912,0.261931,0.994632,-0.27231,0.126983,-0.177024,-0.25497,-0.62985,-0.423188,0.656136,0.885607,-0.245736,0.423022,-0.344998,-0.59547,-0.900906,1.681269,-1.03774,-1.088814,-0.032266,-0.550062,0.468156,1530.37,0
61883,0.187771,0.974014,0.740424,0.795964,-0.665321,0.979137,-0.301877,-0.608911,-0.527382,-0.340986,0.23915,-0.219976,-1.087757,1.191333,0.062211,0.135971,0.039419,0.131496,-0.578683,0.050359,0.828115,-0.172396,0.202677,0.362227,0.183605,-0.416129,0.308728,-0.089928,63.9,0
40196,-1.005958,0.710088,-0.847766,0.677993,0.288348,0.247559,-0.940147,0.102114,-0.46015,-0.207985,0.091338,-0.31542,1.339913,1.198625,-0.063563,0.707243,-0.318542,-0.486039,-0.611319,-0.68807,0.007737,-0.850435,-1.278582,-0.446188,-0.766581,-1.120355,0.448742,1.027764,37.86,0
42380,0.460597,1.114536,0.158476,0.720053,-0.048272,0.45944,-0.389171,-0.752705,-0.010636,-0.752433,0.161195,0.253592,0.062344,-0.834851,0.195021,0.384798,-0.064554,0.921004,1.668674,0.913137,0.368754,0.429933,-0.15182,0.367499,0.225597,0.460993,1.177762,-0.09337,10183.18,0
7224,-3.49574,5.267721,5.306457,-4.390475,0.205289,0.196728,1.498122,-4.886867,1.745685,4.799273,4.435556,-0.32495,0.608237,-5.739173,-3.481966,1.002458,1.518649,1.258845,-2.95476,1.510186,1.71275,-0.931638,1.654652,-0.73025,-2.866817,1.57872,-1.59452,2.88722,40114.28,1
57618,-0.985845,0.727447,-0.065309,1.474096,-0.042721,0.230792,0.72015,-0.039775,0.035885,-0.600388,-0.248557,1.013923,-0.463966,-0.192986,0.648042,0.342769,0.793625,0.059988,-0.745905,0.524579,0.382482,-0.156774,-0.990914,0.095741,0.370929,-0.458619,-0.318549,-0.688198,1573.27,0
7043,-5.591223,3.76713,-4.346358,2.241349,0.850439,0.151231,-2.220094,-0.811478,-0.306623,3.134267,2.924071,-0.5866,1.228564,5.702701,-2.781233,-1.261549,2.20065,2.262255,-1.192267,-0.559875,-0.777704,3.642801,2.397071,-2.559446,1.908598,-1.496027,-1.581031,-2.979076,11669.67,1
42293,-1.23425,-0.183547,-0.651384,0.072349,-0.177423,-0.160836,-0.337517,0.818988,0.447695,-0.398053,-0.427313,-0.939398,-0.231306,0.213324,-0.871009,-0.077313,-0.567963,1.030806,-1.215107,0.733286,0.359162,-0.187568,0.417728,0.388872,0.665991,0.090566,0.607936,-0.291034,1714.01,0
72788,-0.215497,-0.565941,0.563019,1.198956,-0.232665,-0.168027,0.35713,1.019544,0.174173,-0.442492,0.016634,-0.26821,0.367686,-0.488003,-0.018811,-0.173167,-0.693998,0.159697,0.041236,0.662372,-0.318198,0.845377,-0.591853,0.591412,0.827381,-0.081822,0.263321,0.371856,244.36,0
81034,-1.325028,0.429063,-0.651804,1.188199,0.996468,0.510325,-1.077303,0.549107,0.431423,-0.659019,-0.269509,-0.908187,-0.464292,-0.973974,0.078679,0.368015,-0.31869,-0.544745,0.523095,0.509688,-0.030649,-0.381869,0.349504,-0.050214,0.076523,0.320778,-0.321826,-0.585451,16.3,0
31265,-0.39444,-1.410458,0.603539,0.976121,0.175819,-1.129354,0.803287,0.296721,0.451981,-0.663356,0.473836,0.690738,0.086435,-1.248335,0.12866,-0.138296,-0.185996,0.584943,1.001301,0.236917,0.026092,-0.011846,-0.759842,-0.066963,-0.000879,-0.488584,1.130061,0.428912,955.34,0
38826,-0.945837,0.102995,0.572355,0.684919,-0.406802,0.39405,0.668801,0.018912,0.22597,-0.334205,0.402353,0.096917,0.332712,0.09673,-0.004865,1.105956,1.010179,-0.273887,1.731112,-0.898203,-0.518919,-0.853287,-0.141956,0.439291,0.92901,0.926846,1.277724,-0.116051,9.66,0
17593,5.060292,-2.86295,5.777742,3.809722,-1.040539,-2.197025,0.051411,1.256129,-2.191178,3.093337,-3.736921,-0.913091,-2.579476,2.107723,-5.99996,-0.057442,-5.264959,-0.611767,1.43987,1.498114,-0.080092,2.973551,1.841034,1.270025,2.870583,2.179907,-1.655528,1.274961,5329.39,1
79770,-0.208334,-0.422489,-0.743199,1.378698,-0.474667,-0.449815,-0.213919,0.878311,-0.684737,-0.256714,0.57025,0.027811,0.343634,0.513107,0.540524,-0.632262,0.68793,0.473933,-1.048819,0.657897,0.413038,-0.088788,0.398401,-0.261262,0.358135,-0.678104,-0.145205,-0.005818,483.24,0
56717,0.619579,0.445277,-0.313374,0.42569,0.407682,0.213434,-0.570957,-1.084133,-0.070359,-0.227201,-0.015098,0.532743,-0.58639,0.531881,-0.436343,-0.22331,-1.309125,-0.402359,-0.506588,0.155976,-0.987057,0.341642,0.205895,-0.047477,-0.335463,-0.311337,0.676354,0.16285,199.2,0
14900,5.794951,2.64634,2.423611,4.461108,3.74617,0.459337,-1.290779,-0.633213,-1.138896,3.494836,-4.703391,-0.017258,-1.436434,2.235498,5.330857,-1.263909,1.763578,-1.449705,-0.285426,-0.603596,-1.356721,-0.912046,2.524146,-1.917373,-1.704182,-1.43477,-2.906991,-2.93323,11016.29,1
73676,-0.572403,-0.973897,-0.192059,-0.016233,-0.927206,-0.002138,-0.567191,-0.185762,-0.649634,-0.932072,-0.186371,-0.797132,-0.198384,0.294998,-0.606539,0.237274,1.578599,-0.102859,-0.780698,0.041272,0.175643,0.681671,1.101893,-0.58249,0.369729,-0.142143,-0.616906,-0.328359,216.48,0
32137,-0.523211,-0.704492,0.382045,0.892213,0.455085,-0.212043,-0.039901,0.874244,-0.314874,-0.56702,0.660789,0.614593,-0.886236,0.723146,0.713794,-0.93718,0.103905,0.758324,0.657421,0.590061,-0.273712,0.246846,-0.041713,1.406826,0.650051,-0.220189,0.565525,-0.929872,401.71,0
70654,-0.605474,0.065641,0.043753,0.583212,-0.418195,-0.099927,-0.364747,-0.269376,-0.580328,-0.542738,0.342684,-0.23472,-0.313614,-0.22996,-0.378731,-0.79672,-0.552676,0.31943,1.084091,-0.550221,-1.141596,-0.745158,-0.238843,-0.173662,-0.418918,0.62357,0.009426,1.220194,130.37,0
58384,-2.320205,0.18883,-0.027692,1.108067,-0.630812,0.34941,-0.218366,-0.082911,-0.501704,-0.027837,-0.872727,-0.424332,0.340348,0.590493,-0.238413,-0.916101,0.314308,-0.548555,-0.40246,-0.562802,-0.934463,1.121857,-0.281728,-0.562814,-0.46443,-0.273208,-0.671325,-0.204036,41.71,0
46928,-0.663035,0.218836,0.061082,1.204602,-0.499489,0.127886,0.071897,0.747079,0.655782,-0.109079,0.311344,0.737623,0.318584,-0.877468,0.466106,0.128537,-0.294005,-1.641444,-0.078779,-0.278987,-1.407367,0.125686,-0.395328,-0.477902,0.064358,-0.814416,-0.104939,-0.444312,392.6,0
68721,-1.008042,-0.34994,0.077894,0.515558,0.020323,0.132626,-1.138677,0.726447,1.054635,-0.249236,-0.705372,0.103496,0.349548,0.076056,0.285153,-1.247214,0.023521,-0.158362,-0.878928,-0.139317,-0.091793,0.034916,1.095694,0.722717,0.40607,0.463769,0.345498,0.388595,2102.06,0
71546,0.352427,0.939555,-0.471635,1.037785,-0.493663,-0.428659,-0.180795,1.185932,0.376037,-0.325177,0.508598,-0.722383,-0.325745,-0.973158,-0.158958,-1.085604,-1.048005,-0.107141,-0.013467,-0.161722,0.055768,0.005414,0.866616,0.14314,-0.925277,-0.649608,0.248231,-0.118249,233.32,0
34976,-1.286514,-0.779241,-0.088671,1.024631,1.347687,-0.381721,0.48401,-0.254223,-0.301035,-0.524852,-0.289394,0.98737,-0.909361,0.057611,-0.194508,1.021059,0.604542,0.297086,-0.482507,0.017526,1.395693,0.643263,0.548565,0.536883,-0.748548,-0.399284,0.033946,1.087454,421.55,0
85641,-0.808509,0.410653,0.415889,0.668959,-0.010554,-0.358724,-0.504378,-0.73362,0.084417,0.477632,1.013605,-1.368214,0.420091,1.336472,-0.343128,-0.050292,-0.449895,0.755466,-0.357523,0.399568,-0.889459,0.448213,0.080118,0.61329,0.213193,0.849441,-0.386933,-0.021048,20.99,0
63985,-0.266283,0.956385,-0.000617,0.212744,0.043981,-0.499374,0.048693,0.95265,0.823516,-0.545029,0.411398,0.030437,-1.018643,-0.043347,0.030555,0.165418,0.340607,0.356003,-0.226629,0.275648,0.449756,-0.525669,0.169988,0.375407,-0.547808,0.77048,1.513963,-0.474378,490.51,0
35234,-0.417927,0.021893,0.750023,-0.154494,1.288296,-0.747432,1.283175,0.468353,-1.039337,-0.868741,-0.857804,0.223709,-0.459491,-0.31064,-1.800259,0.612281,0.608206,0.375271,-1.577675,0.349885,0.594456,0.53264,1.290948,-0.210961,1.770888,-1.113299,0.299796,1.3775,1264.76,0
44570,0.323404,0.774962,-0.228045,0.981948,-0.566623,-0.029433,1.347164,0.658761,-0.437862,-0.001567,-0.321653,0.050678,0.435141,-0.373467,-0.301704,-0.459922,-0.066809,-0.012753,0.194565,-0.733422,0.41477,0.112366,0.88897,0.033847,0.752794,-0.426805,-0.206329,-0.228315,433.58,0
37222,1.684879,0.247439,0.812143,0.85474,-0.712571,0.628474,1.102961,0.171193,-0.017032,0.438136,-0.446269,0.927843,-0.260886,-0.766598,0.416776,0.30879,-0.780538,-0.402683,-0.310259,-0.801592,-0.51126,-0.46684,-0.797079,-0.768083,-0.045147,0.807141,-0.055289,0.366011,44.09,0
35542,-0.321413,0.756738,-0.692435,0.465442,-0.612483,0.038434,0.808437,0.00272,0.081465,0.11721,-1.061497,-0.394069,-0.120012,0.435406,-1.756928,0.599494,-0.69158,0.287073,-0.174201,-0.721375,-1.69264,0.249814,-0.761722,-0.323393,-0.274523,0.358761,-0.582426,-0.364191,238.48,0
59240,-0.145495,-0.559448,-0.276135,2.066078,0.240591,0.349729,0.471457,-0.195212,0.419394,1.05135,-0.409698,-0.264254,-0.611908,0.090888,0.078835,-0.358177,-1.884714,-0.307068,0.176558,1.355991,0.017509,0.494446,-0.865839,0.732235,-0.223493,0.365059,0.429865,-0.072335,89.88,0
75083,0.960983,0.016897,1.168934,0.853671,0.03989,-0.160282,0.292452,-0.363997,-0.772675,-0.599957,-0.169965,1.686102,1.196314,0.020397,-0.128213,-0.139489,-0.629851,-0.772248,0.985084,0.604394,0.244019,-0.055371,0.13476,-1.482453,0.158386,0.819183,-0.917398,0.532916,5.01,0
17907,5.623541,-3.457452,-5.535869,-5.550656,-1.194574,-1.365878,0.532038,-0.667858,0.739421,-4.201709,-3.858835,-1.497615,0.242328,5.686784,5.548247,0.025567,-1.193995,-0.141537,-0.566317,-1.443044,-4.061915,1.061928,-3.075748,1.335206,-0.68339,1.455141,0.812534,-0.138135,3.59,1
47753,-1.644747,1.058284,0.710224,0.982919,0.3341,-0.325833,0.483864,0.508232,0.452062,0.188979,-0.115864,0.407137,-0.388642,-0.56997,-1.376509,-0.745219,1.106858,-0.073637,0.261043,-0.045249,-0.289152,0.019771,-0.418348,0.798212,0.720592,0.801469,0.223701,0.894822,232.25,0
4365,-4.893085,-5.966652,4.197753,5.977355,-0.123571,5.943395,-0.387774,-1.587843,4.380614,3.04263,5.870508,-3.133851,6.929119,4.640795,-3.321282,-0.191151,0.379805,3.350064,2.727575,-2.728462,1.991944,-1.46711,0.835762,-4.275575,0.350069,-0.801176,-2.128723,-0.601215,2.23,1
84416,-1.522172,0.328562,0.117052,1.287546,0.06769,0.681449,-0.876495,-0.024819,-0.801756,-0.069162,-0.192647,-0.186916,0.215316,0.319504,0.282094,-0.196739,0.105601,0.702341,-0.763532,-0.53264,0.441205,0.106909,-0.330006,0.163727,-0.165756,0.236442,0.46903,-0.652719,22.52,0
65834,-0.05833,-0.267931,-0.345753,0.395709,-0.518506,-0.091217,-0.024799,-0.562623,0.085595,-0.184748,0.149877,0.478151,0.296564,-0.294675,0.608448,-0.444523,-0.361166,1.194193,0.239052,-1.368866,0.587524,0.300712,-0.030213,0.301808,0.202215,0.695371,1.331785,-0.464352,42.81,0
31802,0.022069,0.30721,1.111137,1.087669,-0.162306,-0.086574,-0.87158,-0.17834,0.612313,-0.106421,-0.460631,0.088688,0.353234,-0.755416,-0.182599,0.075598,0.464311,0.803774,-0.372386,-0.107296,0.062721,0.775884,-0.982768,0.312444,-0.363371,-0.568954,0.434544,-0.278893,252.98,0
47887,0.317525,-0.437093,0.265296,0.353104,-0.209045,-0.879917,-0.51387,0.858061,1.44744,0.018626,0.87016,-0.24767,0.558378,-0.188847,0.105474,-0.962913,1.241398,-0.363988,-0.374477,-0.717084,-0.250011,-0.131448,0.438167,-0.007201,0.699964,-0.116624,0.15616,0.366376,14.5,0
33755,0.516825,0.381622,0.621253,0.577477,-0.121217,0.114984,1.684131,0.441494,-0.595609,0.361872,0.390505,0.420897,0.353648,0.137895,1.06617,-0.074323,-0.322345,1.559738,-0.592834,0.103463,-0.449722,0.170618,1.12289,0.382406,-0.079494,-0.123444,-0.943372,-0.115969,1013.28,0
59479,-0.000546,-0.014326,-0.300496,0.685235,1.295761,0.364162,0.298658,0.442426,1.515995,0.078751,0.099431,-1.409078,-0.904617,-0.345754,-0.048452,0.164273,0.802474,0.378793,-0.884881,-0.444273,-0.009433,-0.487258,-0.109178,-0.558489,0.028205,0.394099,-0.921019,0.664431,25.67,0
58729,0.136237,0.559581,0.631517,0.790019,0.674482,0.605002,-0.13511,0.275912,0.114817,-0.26575,0.636555,0.658224,-1.059785,1.128968,1.240953,0.217371,0.105494,0.05562,0.168428,-0.019274,-1.562487,0.035597,-0.356012,0.903437,-0.017474,-0.295966,0.235135,-0.073248,14.94,0
